document,candidates,top1_match,top_5_match,top_10_match,pos_1st_match,query_terms,full_query_terms,iteration,term_field,document_field,query_terms_ratio,memory_size
2894921,190,0,0,0,-1,1,14,1,track,user,0.8,3
2916218,294,0,0,0,-1,7,53,1,track,user,0.8,3
2926375,521,0,0,0,-1,0,7,1,track,user,0.8,3
2992404,521,0,0,0,-1,0,19,1,track,user,0.8,3
3014648,166,0,0,0,-1,12,67,1,track,user,0.8,3
3021473,0,0,0,0,-1,9,60,1,track,user,0.8,3
3035599,68,0,0,0,-1,6,51,1,track,user,0.8,3
3039758,151,0,0,0,-1,3,23,1,track,user,0.8,3
3054604,92,0,0,0,-1,4,38,1,track,user,0.8,3
3059193,477,1,1,1,1,8,60,1,track,user,0.8,3
3069452,0,0,0,0,-1,1,23,1,track,user,0.8,3
3090210,630,0,0,0,83,3,23,1,track,user,0.8,3
3094961,185,0,0,0,-1,2,15,1,track,user,0.8,3
3100927,338,0,0,0,-1,1,23,1,track,user,0.8,3
3109435,521,0,0,0,-1,0,7,1,track,user,0.8,3
3112672,521,0,0,0,-1,0,30,1,track,user,0.8,3
3138654,82,0,0,0,-1,1,25,1,track,user,0.8,3
3151737,103,0,0,0,-1,8,49,1,track,user,0.8,3
3170116,521,0,0,0,-1,0,7,1,track,user,0.8,3
3182473,0,0,0,0,-1,1,47,1,track,user,0.8,3
3186656,167,0,0,0,-1,2,33,1,track,user,0.8,3
3187328,540,0,0,0,-1,16,88,1,track,user,0.8,3
3207133,575,0,0,0,16,6,91,1,track,user,0.8,3
3210599,521,0,0,0,-1,0,12,1,track,user,0.8,3
3236362,521,0,0,0,-1,0,6,1,track,user,0.8,3
3256864,521,0,0,0,-1,0,16,1,track,user,0.8,3
3259105,465,0,0,0,-1,13,77,1,track,user,0.8,3
3264447,521,0,0,0,-1,0,6,1,track,user,0.8,3
3292435,84,0,0,0,-1,5,30,1,track,user,0.8,3
3322129,167,0,0,0,-1,3,41,1,track,user,0.8,3
3337883,83,0,0,0,-1,3,27,1,track,user,0.8,3
3344910,521,0,0,0,-1,0,6,1,track,user,0.8,3
3349211,521,0,0,0,-1,0,8,1,track,user,0.8,3
3362782,521,0,0,0,-1,0,16,1,track,user,0.8,3
3372213,444,0,0,0,-1,9,77,1,track,user,0.8,3
3406979,21,0,0,0,-1,2,23,1,track,user,0.8,3
3410414,0,0,0,0,-1,2,23,1,track,user,0.8,3
3422287,328,1,1,1,1,4,34,1,track,user,0.8,3
3430090,247,0,0,0,-1,10,72,1,track,user,0.8,3
3434572,521,0,0,0,-1,0,6,1,track,user,0.8,3
3437563,48,0,0,0,-1,6,38,1,track,user,0.8,3
3450056,250,0,0,0,-1,1,13,1,track,user,0.8,3
3456803,442,0,1,1,2,13,77,1,track,user,0.8,3
3463705,143,0,0,0,143,3,21,1,track,user,0.8,3
3518544,42,0,1,1,4,3,34,1,track,user,0.8,3
3521837,232,1,1,1,1,4,26,1,track,user,0.8,3
3532919,0,0,0,0,-1,4,28,1,track,user,0.8,3
3549336,57,0,0,0,-1,1,59,1,track,user,0.8,3
3555461,521,0,0,0,-1,0,5,1,track,user,0.8,3
3563219,352,0,0,0,-1,8,52,1,track,user,0.8,3
3566051,451,0,0,0,-1,9,62,1,track,user,0.8,3
3577947,394,0,0,0,-1,13,87,1,track,user,0.8,3
3606142,233,0,0,0,50,1,12,1,track,user,0.8,3
3607102,521,0,0,0,-1,0,8,1,track,user,0.8,3
3607817,46,0,0,0,-1,12,69,1,track,user,0.8,3
3624946,521,0,0,0,-1,0,4,1,track,user,0.8,3
3626996,397,0,0,0,-1,1,20,1,track,user,0.8,3
3633522,521,0,0,0,-1,0,81,1,track,user,0.8,3
3666082,0,0,0,0,-1,6,35,1,track,user,0.8,3
3670387,0,0,0,0,-1,2,50,1,track,user,0.8,3
3680033,33,0,0,0,-1,1,12,1,track,user,0.8,3
3681484,179,0,1,1,2,1,25,1,track,user,0.8,3
3700732,0,0,0,0,-1,6,38,1,track,user,0.8,3
3703087,0,0,0,0,-1,5,38,1,track,user,0.8,3
3716638,0,0,0,0,-1,13,79,1,track,user,0.8,3
3753893,521,0,0,0,-1,0,19,1,track,user,0.8,3
3773909,0,0,0,0,-1,3,21,1,track,user,0.8,3
3778928,40,0,0,0,-1,1,44,1,track,user,0.8,3
3810699,453,0,0,0,-1,1,15,1,track,user,0.8,3
3816087,521,0,0,0,-1,0,42,1,track,user,0.8,3
3863296,487,0,0,0,-1,6,46,1,track,user,0.8,3
3873664,0,0,0,0,-1,1,23,1,track,user,0.8,3
3877081,521,0,0,0,-1,0,8,1,track,user,0.8,3
3891337,521,0,0,0,-1,0,13,1,track,user,0.8,3
3895516,405,1,1,1,1,1,12,1,track,user,0.8,3
3942540,521,0,0,0,-1,0,6,1,track,user,0.8,3
3980712,521,0,0,0,-1,0,4,1,track,user,0.8,3
4021827,133,0,0,0,-1,4,27,1,track,user,0.8,3
4031799,85,0,1,1,2,7,45,1,track,user,0.8,3
4034874,521,0,0,0,-1,0,45,1,track,user,0.8,3
4065372,0,0,0,0,-1,5,40,1,track,user,0.8,3
4085105,747,0,0,0,-1,8,67,1,track,user,0.8,3
4105610,0,0,0,0,-1,3,33,1,track,user,0.8,3
4126840,625,0,0,0,-1,4,40,1,track,user,0.8,3
4142269,521,0,0,0,-1,0,17,1,track,user,0.8,3
4296468,521,0,0,0,-1,0,17,1,track,user,0.8,3
4336333,555,0,0,0,-1,1,25,1,track,user,0.8,3
4369085,0,0,0,0,-1,2,15,1,track,user,0.8,3
4443188,521,0,0,0,-1,0,30,1,track,user,0.8,3
4451849,114,0,0,0,-1,1,14,1,track,user,0.8,3
4462915,480,0,0,0,-1,6,95,1,track,user,0.8,3
4473534,0,0,0,0,-1,1,28,1,track,user,0.8,3
4476362,0,0,0,0,-1,1,24,1,track,user,0.8,3
4476862,521,0,0,0,-1,0,16,1,track,user,0.8,3
4484499,596,0,0,0,-1,10,78,1,track,user,0.8,3
4496879,521,0,0,0,-1,0,25,1,track,user,0.8,3
4519499,207,0,0,0,39,5,50,1,track,user,0.8,3
4525137,356,0,0,0,-1,1,32,1,track,user,0.8,3
4537974,521,0,0,0,-1,0,26,1,track,user,0.8,3
4551621,521,0,0,0,-1,0,12,1,track,user,0.8,3
4578864,108,0,0,0,-1,3,26,1,track,user,0.8,3
4597941,521,0,0,0,-1,0,45,1,track,user,0.8,3
4611938,521,0,0,0,-1,0,10,1,track,user,0.8,3
4630983,0,0,0,0,-1,5,45,1,track,user,0.8,3
4645264,478,1,1,1,1,1,18,1,track,user,0.8,3
4668278,48,0,0,0,-1,2,27,1,track,user,0.8,3
4675107,245,0,0,0,-1,2,39,1,track,user,0.8,3
4695327,168,1,1,1,1,4,81,1,track,user,0.8,3
4713476,80,0,0,0,-1,3,39,1,track,user,0.8,3
4733116,521,0,0,0,-1,0,23,1,track,user,0.8,3
4741560,0,0,0,0,-1,2,36,1,track,user,0.8,3
4894587,301,1,1,1,1,14,80,1,track,user,0.8,3
4916762,521,0,0,0,-1,0,9,1,track,user,0.8,3
4921390,56,0,0,0,-1,6,51,1,track,user,0.8,3
4927627,521,0,0,0,-1,0,7,1,track,user,0.8,3
4929141,85,0,0,0,-1,5,35,1,track,user,0.8,3
4931051,428,0,0,0,-1,11,59,1,track,user,0.8,3
4936109,94,0,0,0,81,2,14,1,track,user,0.8,3
4951829,521,0,0,0,-1,0,9,1,track,user,0.8,3
4993737,614,0,0,0,-1,2,16,1,track,user,0.8,3
5020639,521,0,0,0,-1,0,7,1,track,user,0.8,3
5027948,75,0,0,0,-1,1,11,1,track,user,0.8,3
5033994,0,0,0,0,-1,5,80,1,track,user,0.8,3
5039367,51,0,0,0,-1,3,51,1,track,user,0.8,3
5041046,125,0,0,0,116,3,37,1,track,user,0.8,3
5051020,124,0,0,0,-1,1,10,1,track,user,0.8,3
5052866,80,0,0,0,-1,2,15,1,track,user,0.8,3
5060760,521,0,0,0,-1,0,8,1,track,user,0.8,3
5063427,116,0,0,0,-1,7,89,1,track,user,0.8,3
5072629,521,0,0,0,-1,0,16,1,track,user,0.8,3
5084656,196,0,0,0,-1,11,73,1,track,user,0.8,3
5085510,180,0,0,0,-1,5,35,1,track,user,0.8,3
5099815,296,0,0,0,-1,4,61,1,track,user,0.8,3
5103678,336,0,0,0,-1,7,69,1,track,user,0.8,3
5104381,0,0,0,0,-1,1,13,1,track,user,0.8,3
5129433,0,0,0,0,-1,4,25,1,track,user,0.8,3
5156460,521,0,0,0,-1,0,13,1,track,user,0.8,3
5159690,340,0,0,0,-1,11,68,1,track,user,0.8,3
5197085,268,0,0,0,-1,1,22,1,track,user,0.8,3
5240869,0,0,0,0,-1,3,19,1,track,user,0.8,3
5245708,521,0,0,0,-1,0,8,1,track,user,0.8,3
5246586,387,0,1,1,2,14,93,1,track,user,0.8,3
5265351,521,0,0,0,-1,0,8,1,track,user,0.8,3
5266921,241,0,0,0,-1,10,63,1,track,user,0.8,3
5276009,0,0,0,0,-1,2,21,1,track,user,0.8,3
5280460,0,0,0,0,-1,4,40,1,track,user,0.8,3
5301900,521,0,0,0,-1,0,11,1,track,user,0.8,3
5314514,357,0,0,0,162,10,84,1,track,user,0.8,3
5329362,173,0,0,0,-1,9,54,1,track,user,0.8,3
5333829,521,0,0,0,-1,0,10,1,track,user,0.8,3
5356726,0,0,0,0,-1,6,58,1,track,user,0.8,3
5360316,0,0,0,0,-1,3,43,1,track,user,0.8,3
5363710,384,0,0,0,-1,2,23,1,track,user,0.8,3
5374366,0,0,0,0,-1,2,27,1,track,user,0.8,3
5377360,521,0,0,0,-1,0,95,1,track,user,0.8,3
5392738,521,0,0,0,-1,0,35,1,track,user,0.8,3
5397610,20,0,0,1,6,9,84,1,track,user,0.8,3
5444713,521,0,0,0,-1,0,10,1,track,user,0.8,3
5489275,452,1,1,1,1,7,91,1,track,user,0.8,3
5533983,130,0,0,0,-1,8,53,1,track,user,0.8,3
5536322,521,0,0,0,-1,0,7,1,track,user,0.8,3
5549579,93,0,0,0,-1,1,9,1,track,user,0.8,3
5593717,0,0,0,0,-1,1,13,1,track,user,0.8,3
5644473,81,0,0,0,-1,1,18,1,track,user,0.8,3
5647487,521,0,0,0,-1,0,8,1,track,user,0.8,3
5648613,0,0,0,0,-1,1,11,1,track,user,0.8,3
5695969,521,0,0,0,-1,0,7,1,track,user,0.8,3
5696716,129,0,0,0,-1,3,75,1,track,user,0.8,3
5709629,521,0,0,0,-1,0,6,1,track,user,0.8,3
5714201,521,0,0,0,-1,0,6,1,track,user,0.8,3
5717477,245,0,0,0,29,7,82,1,track,user,0.8,3
5719604,521,0,0,0,-1,0,4,1,track,user,0.8,3
5721342,144,0,0,0,-1,3,19,1,track,user,0.8,3
5725231,521,0,0,0,-1,0,6,1,track,user,0.8,3
5751335,521,0,0,0,-1,0,7,1,track,user,0.8,3
5787457,0,0,0,0,-1,1,19,1,track,user,0.8,3
5804070,130,0,0,0,-1,2,71,1,track,user,0.8,3
5812382,76,0,0,0,16,2,48,1,track,user,0.8,3
5821371,482,0,0,0,14,1,9,1,track,user,0.8,3
5830767,472,0,0,0,-1,5,59,1,track,user,0.8,3
5836822,521,0,0,0,-1,0,16,1,track,user,0.8,3
5855735,189,0,0,0,34,4,27,1,track,user,0.8,3
5874118,521,0,0,0,-1,0,10,1,track,user,0.8,3
5874250,463,0,0,0,-1,4,31,1,track,user,0.8,3
5874255,84,0,0,0,-1,8,48,1,track,user,0.8,3
5889755,130,0,0,0,-1,9,67,1,track,user,0.8,3
5912319,246,0,0,0,-1,5,55,1,track,user,0.8,3
5925027,0,0,0,0,-1,2,15,1,track,user,0.8,3
5931754,0,0,0,0,-1,1,21,1,track,user,0.8,3
5955757,0,0,0,0,-1,3,46,1,track,user,0.8,3
5960656,521,0,0,0,-1,0,11,1,track,user,0.8,3
5963246,521,0,0,0,-1,0,6,1,track,user,0.8,3
5980412,0,0,0,0,-1,3,67,1,track,user,0.8,3
6038578,521,0,0,0,-1,0,9,1,track,user,0.8,3
6050251,0,0,0,0,-1,4,26,1,track,user,0.8,3
6096045,255,0,0,0,-1,1,13,1,track,user,0.8,3
6136271,521,0,0,0,-1,0,5,1,track,user,0.8,3
6138998,0,0,0,0,-1,1,20,1,track,user,0.8,3
6141758,129,0,0,0,-1,1,10,1,track,user,0.8,3
6146584,46,0,0,0,-1,2,22,1,track,user,0.8,3
6150048,53,0,0,0,-1,6,38,1,track,user,0.8,3
6164193,405,0,0,0,45,8,95,1,track,user,0.8,3
6170505,0,0,0,0,-1,1,12,1,track,user,0.8,3
6173645,521,0,0,0,-1,0,13,1,track,user,0.8,3
6181092,521,0,0,0,-1,0,17,1,track,user,0.8,3
6181410,38,0,0,0,-1,1,11,1,track,user,0.8,3
6185229,287,0,0,1,7,1,9,1,track,user,0.8,3
6195773,0,0,0,0,-1,1,11,1,track,user,0.8,3
6211558,521,0,0,0,-1,0,9,1,track,user,0.8,3
6218475,521,0,0,0,-1,0,4,1,track,user,0.8,3
6225704,521,0,0,0,-1,0,11,1,track,user,0.8,3
6307382,521,0,0,0,-1,0,17,1,track,user,0.8,3
6315973,0,0,0,0,-1,2,36,1,track,user,0.8,3
6322726,484,1,1,1,1,2,66,1,track,user,0.8,3
6352585,140,0,0,0,-1,14,95,1,track,user,0.8,3
6364220,521,0,0,0,-1,0,6,1,track,user,0.8,3
6367098,0,0,0,0,-1,1,16,1,track,user,0.8,3
6372610,147,0,0,0,42,16,98,1,track,user,0.8,3
6383821,521,0,0,0,-1,0,6,1,track,user,0.8,3
6385666,65,0,0,0,-1,2,18,1,track,user,0.8,3
6392846,352,0,1,1,3,6,72,1,track,user,0.8,3
6393920,486,0,0,0,-1,4,31,1,track,user,0.8,3
6406400,521,0,0,0,-1,0,8,1,track,user,0.8,3
6410485,0,0,0,0,-1,1,19,1,track,user,0.8,3
6432315,567,0,0,0,-1,7,64,1,track,user,0.8,3
6455499,19,0,0,0,-1,10,72,1,track,user,0.8,3
6458888,0,0,0,0,-1,1,11,1,track,user,0.8,3
6533237,521,0,0,0,-1,0,4,1,track,user,0.8,3
6564953,521,0,0,0,-1,0,4,1,track,user,0.8,3
6575213,0,0,0,0,-1,5,30,1,track,user,0.8,3
6581645,139,0,0,0,-1,2,19,1,track,user,0.8,3
6593028,0,0,0,0,-1,1,10,1,track,user,0.8,3
6595499,521,0,0,0,-1,2,58,1,track,user,0.8,3
6611331,0,0,0,0,-1,2,19,1,track,user,0.8,3
6623664,285,0,0,0,-1,5,78,1,track,user,0.8,3
6640603,521,0,0,0,-1,0,7,1,track,user,0.8,3
6641136,223,0,0,0,-1,2,24,1,track,user,0.8,3
6656446,51,0,0,0,-1,2,17,1,track,user,0.8,3
6688070,521,0,0,0,-1,0,7,1,track,user,0.8,3
6688472,521,0,0,0,-1,0,14,1,track,user,0.8,3
6697224,521,0,0,0,-1,0,5,1,track,user,0.8,3
6700589,74,0,0,0,-1,1,11,1,track,user,0.8,3
6706769,521,0,0,0,-1,0,5,1,track,user,0.8,3
6774579,255,0,0,0,-1,4,25,1,track,user,0.8,3
6817577,262,0,0,0,-1,2,19,1,track,user,0.8,3
6859047,486,0,0,0,-1,4,30,1,track,user,0.8,3
6861685,0,0,0,0,-1,1,10,1,track,user,0.8,3
6865544,0,0,0,0,-1,1,35,1,track,user,0.8,3
6867813,521,0,0,0,-1,0,7,1,track,user,0.8,3
6873434,0,0,0,0,-1,5,36,1,track,user,0.8,3
6880995,428,0,0,0,-1,3,58,1,track,user,0.8,3
6882088,521,0,0,0,-1,0,4,1,track,user,0.8,3
6896923,521,0,0,0,-1,0,9,1,track,user,0.8,3
6905222,0,0,0,0,-1,4,34,1,track,user,0.8,3
6913526,521,0,0,0,-1,0,23,1,track,user,0.8,3
6942515,0,0,0,0,-1,4,86,1,track,user,0.8,3
6983936,492,1,1,1,1,4,28,1,track,user,0.8,3
6990284,323,0,0,0,-1,5,39,1,track,user,0.8,3
7014063,16,0,0,0,-1,1,18,1,track,user,0.8,3
7016956,389,0,0,0,-1,6,53,1,track,user,0.8,3
7021124,620,0,0,0,-1,12,79,1,track,user,0.8,3
7051109,0,0,0,0,-1,2,21,1,track,user,0.8,3
7087211,0,0,0,0,-1,1,23,1,track,user,0.8,3
7108915,521,0,0,0,-1,0,9,1,track,user,0.8,3
7125895,521,0,0,0,-1,0,10,1,track,user,0.8,3
7139700,0,0,0,0,-1,4,29,1,track,user,0.8,3
7156784,60,0,0,1,6,7,58,1,track,user,0.8,3
7206643,521,0,0,0,-1,0,8,1,track,user,0.8,3
7233090,384,0,0,0,-1,4,48,1,track,user,0.8,3
7237826,365,0,0,0,-1,4,43,1,track,user,0.8,3
7239594,30,0,0,0,-1,2,39,1,track,user,0.8,3
7246758,64,0,0,0,-1,2,39,1,track,user,0.8,3
7289479,36,0,0,0,-1,1,14,1,track,user,0.8,3
7295937,219,0,0,0,57,10,80,1,track,user,0.8,3
7299966,149,0,0,0,-1,4,43,1,track,user,0.8,3
7304369,521,0,0,0,-1,0,10,1,track,user,0.8,3
7307119,521,0,0,0,-1,0,12,1,track,user,0.8,3
7308638,521,0,0,0,-1,0,14,1,track,user,0.8,3
7308992,521,0,0,0,-1,0,15,1,track,user,0.8,3
7315229,83,0,0,0,-1,1,33,1,track,user,0.8,3
7322246,486,0,0,0,-1,9,71,1,track,user,0.8,3
7328123,400,0,0,0,-1,8,71,1,track,user,0.8,3
7359024,521,0,0,0,-1,0,11,1,track,user,0.8,3
7387766,127,0,0,0,12,3,29,1,track,user,0.8,3
7403675,521,0,0,0,-1,0,4,1,track,user,0.8,3
7431001,302,0,0,0,61,9,69,1,track,user,0.8,3
7448171,67,0,0,0,-1,13,70,1,track,user,0.8,3
7456531,571,0,0,1,9,11,84,1,track,user,0.8,3
7470816,521,0,0,0,-1,0,14,1,track,user,0.8,3
7532404,624,0,0,0,190,6,57,1,track,user,0.8,3
7551784,590,1,1,1,1,8,49,1,track,user,0.8,3
7569650,196,0,0,0,-1,4,25,1,track,user,0.8,3
7582674,563,1,1,1,1,2,17,1,track,user,0.8,3
7588708,521,0,0,0,-1,0,17,1,track,user,0.8,3
7590612,521,0,0,0,-1,0,4,1,track,user,0.8,3
7618429,299,0,0,0,-1,9,59,1,track,user,0.8,3
7629590,66,0,0,0,-1,2,19,1,track,user,0.8,3
7639043,0,0,0,0,-1,9,53,1,track,user,0.8,3
7677743,521,0,0,0,-1,0,5,1,track,user,0.8,3
7684406,521,0,0,0,-1,0,5,1,track,user,0.8,3
7698334,17,0,0,0,-1,3,19,1,track,user,0.8,3
7743144,333,0,0,0,75,11,85,1,track,user,0.8,3
7743443,560,0,0,0,-1,10,70,1,track,user,0.8,3
7754452,611,0,0,0,33,8,58,1,track,user,0.8,3
7777247,450,0,0,0,-1,8,53,1,track,user,0.8,3
7797583,521,0,0,0,-1,0,8,1,track,user,0.8,3
7832253,145,0,0,0,-1,2,68,1,track,user,0.8,3
7867519,75,0,1,1,4,8,88,1,track,user,0.8,3
7881522,329,0,0,0,-1,4,79,1,track,user,0.8,3
7887085,142,0,0,0,-1,9,83,1,track,user,0.8,3
7904680,0,0,0,0,-1,9,83,1,track,user,0.8,3
7908034,521,0,0,0,-1,0,84,1,track,user,0.8,3
7920854,0,0,0,0,-1,1,12,1,track,user,0.8,3
7926779,0,0,0,0,-1,1,16,1,track,user,0.8,3
7935519,562,0,0,0,-1,9,70,1,track,user,0.8,3
7950309,140,0,0,0,-1,2,17,1,track,user,0.8,3
7956500,78,0,0,0,-1,1,33,1,track,user,0.8,3
7972651,238,0,0,1,10,3,22,1,track,user,0.8,3
7978894,521,0,0,0,-1,0,30,1,track,user,0.8,3
7979064,342,0,0,0,-1,7,76,1,track,user,0.8,3
7998382,215,0,0,0,-1,1,14,1,track,user,0.8,3
8024343,521,0,0,0,-1,0,8,1,track,user,0.8,3
8089673,521,0,0,0,-1,0,5,1,track,user,0.8,3
8105751,0,0,0,0,-1,1,11,1,track,user,0.8,3
8167968,192,0,0,0,-1,3,21,1,track,user,0.8,3
8190085,0,0,0,0,-1,3,23,1,track,user,0.8,3
8191260,521,0,0,0,-1,0,6,1,track,user,0.8,3
8194287,68,0,0,0,-1,3,44,1,track,user,0.8,3
8198489,0,0,0,0,-1,3,32,1,track,user,0.8,3
8201727,256,0,0,0,53,2,18,1,track,user,0.8,3
8204233,0,0,0,0,-1,1,17,1,track,user,0.8,3
8233053,223,0,0,0,-1,8,57,1,track,user,0.8,3
8246828,521,0,0,0,-1,0,7,1,track,user,0.8,3
8248030,521,0,0,0,-1,0,16,1,track,user,0.8,3
8280733,521,0,0,0,-1,0,5,1,track,user,0.8,3
8283369,554,0,0,0,-1,14,96,1,track,user,0.8,3
8291811,278,0,0,0,-1,7,58,1,track,user,0.8,3
8297745,521,0,0,0,-1,0,5,1,track,user,0.8,3
8306697,521,0,0,0,-1,0,4,1,track,user,0.8,3
8312997,521,0,0,0,-1,0,14,1,track,user,0.8,3
8320579,50,0,0,0,-1,5,31,1,track,user,0.8,3
8330885,521,0,0,0,-1,0,16,1,track,user,0.8,3
8338070,521,0,0,0,-1,0,4,1,track,user,0.8,3
8344086,521,0,0,0,-1,0,25,1,track,user,0.8,3
8348446,521,0,0,0,-1,0,4,1,track,user,0.8,3
8353608,521,0,0,0,-1,0,5,1,track,user,0.8,3
8355830,521,0,0,0,-1,0,14,1,track,user,0.8,3
8357387,348,0,0,0,-1,4,39,1,track,user,0.8,3
8397615,57,0,0,0,-1,5,30,1,track,user,0.8,3
8439328,313,0,0,0,-1,3,33,1,track,user,0.8,3
8442020,624,0,0,0,-1,2,17,1,track,user,0.8,3
8442106,0,0,0,0,-1,1,27,1,track,user,0.8,3
8463723,89,0,0,0,-1,1,40,1,track,user,0.8,3
8465997,432,0,0,0,19,4,82,1,track,user,0.8,3
8471531,521,0,0,0,-1,0,6,1,track,user,0.8,3
8490452,273,0,0,0,35,9,65,1,track,user,0.8,3
8500205,310,0,0,0,83,4,63,1,track,user,0.8,3
8524452,506,0,0,0,-1,1,52,1,track,user,0.8,3
8579773,78,0,0,0,-1,1,16,1,track,user,0.8,3
8651459,521,0,0,0,-1,0,8,1,track,user,0.8,3
8656287,521,0,0,0,-1,0,12,1,track,user,0.8,3
8689717,521,0,0,0,-1,0,10,1,track,user,0.8,3
8693859,404,0,0,0,-1,8,45,1,track,user,0.8,3
8694290,84,0,0,0,-1,4,28,1,track,user,0.8,3
8700105,0,0,0,0,-1,4,38,1,track,user,0.8,3
8734928,149,0,0,0,-1,2,15,1,track,user,0.8,3
8738234,61,0,0,1,8,4,63,1,track,user,0.8,3
8741331,0,0,0,0,-1,3,26,1,track,user,0.8,3
8766786,468,0,0,0,-1,12,66,1,track,user,0.8,3
8768774,245,0,0,0,-1,10,69,1,track,user,0.8,3
8795438,521,0,0,0,-1,0,4,1,track,user,0.8,3
8803518,567,0,0,0,-1,2,39,1,track,user,0.8,3
8809676,521,0,0,0,-1,0,33,1,track,user,0.8,3
8816058,521,0,0,0,-1,0,58,1,track,user,0.8,3
8837365,550,1,1,1,1,7,44,1,track,user,0.8,3
8868063,37,0,0,0,-1,1,16,1,track,user,0.8,3
8914843,521,0,0,0,-1,0,5,1,track,user,0.8,3
8923099,91,0,0,0,-1,11,97,1,track,user,0.8,3
8957445,22,0,0,0,-1,3,23,1,track,user,0.8,3
8957749,222,0,0,0,-1,5,30,1,track,user,0.8,3
8960526,521,0,0,0,-1,0,5,1,track,user,0.8,3
8964713,172,0,0,0,-1,1,14,1,track,user,0.8,3
8976972,521,0,0,0,-1,0,4,1,track,user,0.8,3
9026133,0,0,0,0,-1,6,48,1,track,user,0.8,3
9053957,521,0,0,0,-1,0,20,1,track,user,0.8,3
9059293,461,0,0,0,11,11,89,1,track,user,0.8,3
9128720,165,0,0,0,-1,1,10,1,track,user,0.8,3
9134197,149,0,0,0,-1,10,77,1,track,user,0.8,3
9139966,342,0,0,0,26,11,66,1,track,user,0.8,3
9141443,521,0,0,0,-1,0,5,1,track,user,0.8,3
9165254,63,0,0,0,-1,1,13,1,track,user,0.8,3
9192976,58,0,0,0,-1,5,32,1,track,user,0.8,3
9194472,413,1,1,1,1,1,12,1,track,user,0.8,3
9241059,478,0,0,0,-1,3,39,1,track,user,0.8,3
9246453,521,0,0,0,-1,0,17,1,track,user,0.8,3
9293924,139,0,0,0,-1,5,36,1,track,user,0.8,3
9324246,265,0,0,0,-1,9,71,1,track,user,0.8,3
9361911,143,0,0,0,-1,16,90,1,track,user,0.8,3
9414197,152,0,0,0,15,2,30,1,track,user,0.8,3
9432169,237,0,0,0,85,4,26,1,track,user,0.8,3
