document,candidates,top1_match,top_5_match,top_10_match,pos_1st_match,query_terms,full_query_terms,iteration,term_field,document_field,query_terms_ratio,memory_size
5063427,117,0,0,0,-1,8,90,1,track,user,0.8,2
5072629,0,0,0,0,-1,1,17,1,track,user,0.8,2
5084656,196,0,0,0,-1,12,74,1,track,user,0.8,2
5085510,183,0,0,0,-1,6,36,1,track,user,0.8,2
5099815,296,0,0,0,-1,5,62,1,track,user,0.8,2
5103678,333,0,0,0,-1,8,70,1,track,user,0.8,2
5104381,0,0,0,0,-1,2,14,1,track,user,0.8,2
5129433,0,0,0,0,-1,5,26,1,track,user,0.8,2
5156460,0,0,0,0,-1,1,14,1,track,user,0.8,2
5159690,323,0,0,0,-1,12,69,1,track,user,0.8,2
5197085,266,0,0,0,-1,2,23,1,track,user,0.8,2
5240869,0,0,0,0,-1,4,20,1,track,user,0.8,2
5245708,585,0,0,0,-1,0,9,1,track,user,0.8,2
5246586,347,1,1,1,1,15,94,1,track,user,0.8,2
5265351,0,0,0,0,-1,1,9,1,track,user,0.8,2
5266921,237,0,0,0,-1,11,64,1,track,user,0.8,2
5276009,0,0,0,0,-1,3,22,1,track,user,0.8,2
5280460,0,0,0,0,-1,5,41,1,track,user,0.8,2
5301900,192,0,0,0,-1,1,12,1,track,user,0.8,2
5314514,350,1,1,1,1,11,85,1,track,user,0.8,2
5329362,175,0,0,0,-1,10,55,1,track,user,0.8,2
5333829,0,0,0,0,-1,1,11,1,track,user,0.8,2
5356726,0,0,0,0,-1,7,59,1,track,user,0.8,2
5360316,0,0,0,0,-1,4,44,1,track,user,0.8,2
5363710,376,0,0,0,-1,3,24,1,track,user,0.8,2
5374366,0,0,0,0,-1,3,28,1,track,user,0.8,2
5377360,0,0,0,0,-1,1,96,1,track,user,0.8,2
5392738,585,0,0,0,-1,0,36,1,track,user,0.8,2
5397610,21,0,0,1,7,10,85,1,track,user,0.8,2
5444713,0,0,0,0,-1,1,11,1,track,user,0.8,2
5489275,453,1,1,1,1,8,92,1,track,user,0.8,2
5533983,132,0,0,0,-1,9,54,1,track,user,0.8,2
5536322,0,0,0,0,-1,1,8,1,track,user,0.8,2
5549579,92,0,0,0,-1,2,10,1,track,user,0.8,2
5593717,0,0,0,0,-1,2,14,1,track,user,0.8,2
5644473,82,0,0,0,-1,2,19,1,track,user,0.8,2
5647487,0,0,0,0,-1,1,9,1,track,user,0.8,2
5648613,0,0,0,0,-1,2,12,1,track,user,0.8,2
5695969,0,0,0,0,-1,1,8,1,track,user,0.8,2
5696716,126,0,0,0,15,4,76,1,track,user,0.8,2
5709629,585,0,0,0,-1,0,7,1,track,user,0.8,2
5714201,585,0,0,0,-1,0,7,1,track,user,0.8,2
5717477,248,0,0,1,8,8,83,1,track,user,0.8,2
5719604,585,0,0,0,-1,0,5,1,track,user,0.8,2
5721342,142,0,0,0,-1,4,20,1,track,user,0.8,2
5725231,585,0,0,0,-1,0,7,1,track,user,0.8,2
5751335,585,0,0,0,-1,0,8,1,track,user,0.8,2
5787457,0,0,0,0,-1,2,20,1,track,user,0.8,2
5804070,113,0,0,0,-1,3,72,1,track,user,0.8,2
5812382,75,0,1,1,3,3,49,1,track,user,0.8,2
5821371,495,0,0,0,26,2,10,1,track,user,0.8,2
5830767,472,0,0,0,-1,6,60,1,track,user,0.8,2
5836822,38,0,0,0,-1,1,17,1,track,user,0.8,2
5855735,179,0,1,1,4,5,28,1,track,user,0.8,2
5874118,0,0,0,0,-1,1,11,1,track,user,0.8,2
5874250,394,0,0,0,-1,5,32,1,track,user,0.8,2
5874255,85,0,0,0,-1,9,49,1,track,user,0.8,2
5889755,129,0,0,0,-1,10,68,1,track,user,0.8,2
5912319,242,0,0,0,106,6,56,1,track,user,0.8,2
5925027,0,0,0,0,-1,3,16,1,track,user,0.8,2
5931754,0,0,0,0,-1,2,22,1,track,user,0.8,2
5955757,0,0,0,0,-1,4,47,1,track,user,0.8,2
5960656,0,0,0,0,-1,1,12,1,track,user,0.8,2
5963246,324,0,0,0,-1,1,7,1,track,user,0.8,2
5980412,0,0,0,0,-1,4,68,1,track,user,0.8,2
6038578,48,0,0,0,-1,1,10,1,track,user,0.8,2
6050251,0,0,0,0,-1,5,27,1,track,user,0.8,2
6096045,245,0,0,0,-1,2,14,1,track,user,0.8,2
6136271,90,0,0,0,-1,1,6,1,track,user,0.8,2
6138998,0,0,0,0,-1,2,21,1,track,user,0.8,2
6141758,130,0,0,0,-1,2,11,1,track,user,0.8,2
6146584,47,0,0,0,-1,3,23,1,track,user,0.8,2
6150048,51,0,0,0,-1,7,39,1,track,user,0.8,2
6164193,392,0,0,0,83,9,96,1,track,user,0.8,2
6170505,0,0,0,0,-1,2,13,1,track,user,0.8,2
6173645,75,0,0,0,-1,1,14,1,track,user,0.8,2
6181092,585,0,0,0,-1,0,18,1,track,user,0.8,2
6181410,39,0,0,0,-1,2,12,1,track,user,0.8,2
6185229,287,0,1,1,2,2,10,1,track,user,0.8,2
6195773,0,0,0,0,-1,2,12,1,track,user,0.8,2
6211558,585,0,0,0,17,0,10,1,track,user,0.8,2
6218475,0,0,0,0,-1,1,5,1,track,user,0.8,2
6225704,585,0,0,0,-1,0,12,1,track,user,0.8,2
6307382,0,0,0,0,-1,1,18,1,track,user,0.8,2
6315973,0,0,0,0,-1,3,37,1,track,user,0.8,2
6322726,482,0,1,1,2,3,67,1,track,user,0.8,2
6352585,135,0,0,0,-1,15,96,1,track,user,0.8,2
6364220,585,0,0,0,-1,0,7,1,track,user,0.8,2
6367098,0,0,0,0,-1,2,17,1,track,user,0.8,2
6372610,147,0,0,0,14,17,99,1,track,user,0.8,2
6383821,585,0,0,0,-1,0,7,1,track,user,0.8,2
6385666,55,0,0,0,-1,3,19,1,track,user,0.8,2
6392846,356,1,1,1,1,7,73,1,track,user,0.8,2
6393920,482,0,0,0,-1,5,32,1,track,user,0.8,2
6406400,251,0,0,0,-1,1,9,1,track,user,0.8,2
6410485,0,0,0,0,-1,2,20,1,track,user,0.8,2
6432315,568,0,0,0,-1,8,65,1,track,user,0.8,2
6455499,20,0,0,0,15,11,73,1,track,user,0.8,2
6458888,0,0,0,0,-1,2,12,1,track,user,0.8,2
6533237,0,0,0,0,-1,1,5,1,track,user,0.8,2
6564953,0,0,0,0,-1,1,5,1,track,user,0.8,2
6575213,0,0,0,0,-1,6,31,1,track,user,0.8,2
6581645,141,0,0,0,-1,3,20,1,track,user,0.8,2
6593028,0,0,0,0,-1,2,11,1,track,user,0.8,2
6595499,455,0,0,0,38,3,59,1,track,user,0.8,2
6611331,0,0,0,0,-1,3,20,1,track,user,0.8,2
6623664,290,0,0,0,-1,6,79,1,track,user,0.8,2
6640603,173,0,0,0,-1,1,8,1,track,user,0.8,2
6641136,224,0,0,0,-1,3,25,1,track,user,0.8,2
6656446,52,0,0,0,-1,3,18,1,track,user,0.8,2
6688070,95,0,0,0,-1,1,8,1,track,user,0.8,2
6688472,0,0,0,0,-1,1,15,1,track,user,0.8,2
6697224,0,0,0,0,-1,1,6,1,track,user,0.8,2
6700589,73,0,0,0,-1,2,12,1,track,user,0.8,2
6706769,0,0,0,0,-1,1,6,1,track,user,0.8,2
6774579,257,0,0,0,-1,5,26,1,track,user,0.8,2
6817577,261,0,0,0,-1,3,20,1,track,user,0.8,2
6859047,478,0,0,0,-1,5,31,1,track,user,0.8,2
6861685,0,0,0,0,-1,2,11,1,track,user,0.8,2
6865544,0,0,0,0,-1,2,36,1,track,user,0.8,2
6867813,0,0,0,0,-1,1,8,1,track,user,0.8,2
6873434,0,0,0,0,-1,6,37,1,track,user,0.8,2
6880995,435,0,0,0,-1,4,59,1,track,user,0.8,2
6882088,75,0,0,0,-1,1,5,1,track,user,0.8,2
6896923,585,0,0,0,-1,0,10,1,track,user,0.8,2
6905222,0,0,0,0,-1,5,35,1,track,user,0.8,2
6913526,0,0,0,0,-1,1,24,1,track,user,0.8,2
6942515,0,0,0,0,-1,5,87,1,track,user,0.8,2
6983936,472,1,1,1,1,5,29,1,track,user,0.8,2
6990284,328,0,0,0,-1,6,40,1,track,user,0.8,2
7014063,17,0,0,0,-1,2,19,1,track,user,0.8,2
7016956,389,0,0,0,-1,7,54,1,track,user,0.8,2
7021124,617,0,0,0,-1,13,80,1,track,user,0.8,2
7051109,0,0,0,0,-1,3,22,1,track,user,0.8,2
7087211,0,0,0,0,-1,2,24,1,track,user,0.8,2
7108915,52,0,0,0,-1,1,10,1,track,user,0.8,2
7125895,585,0,0,0,-1,0,11,1,track,user,0.8,2
7139700,0,0,0,0,-1,5,30,1,track,user,0.8,2
7156784,62,0,0,0,14,8,59,1,track,user,0.8,2
7206643,585,0,0,0,-1,0,9,1,track,user,0.8,2
7233090,388,0,0,0,258,5,49,1,track,user,0.8,2
7237826,360,0,0,0,-1,5,44,1,track,user,0.8,2
7239594,31,0,0,0,-1,3,40,1,track,user,0.8,2
7246758,63,0,0,0,-1,3,40,1,track,user,0.8,2
7289479,37,0,0,0,-1,2,15,1,track,user,0.8,2
7295937,218,0,0,1,6,11,81,1,track,user,0.8,2
7299966,153,0,0,0,-1,5,44,1,track,user,0.8,2
7304369,585,0,0,0,-1,0,11,1,track,user,0.8,2
7307119,585,0,0,0,-1,0,13,1,track,user,0.8,2
7308638,585,0,0,0,-1,0,15,1,track,user,0.8,2
7308992,44,0,0,0,-1,1,16,1,track,user,0.8,2
7315229,85,0,0,0,-1,2,34,1,track,user,0.8,2
7322246,477,0,0,0,-1,10,72,1,track,user,0.8,2
7328123,395,0,0,0,380,9,72,1,track,user,0.8,2
7359024,585,0,0,0,-1,0,12,1,track,user,0.8,2
7387766,127,0,1,1,4,4,30,1,track,user,0.8,2
7403675,585,0,0,0,-1,0,5,1,track,user,0.8,2
7431001,299,0,0,0,133,10,70,1,track,user,0.8,2
7448171,68,0,0,0,-1,14,71,1,track,user,0.8,2
7456531,571,0,0,1,8,12,85,1,track,user,0.8,2
7470816,585,0,0,0,-1,0,15,1,track,user,0.8,2
7532404,624,0,0,0,155,7,58,1,track,user,0.8,2
7551784,529,1,1,1,1,9,50,1,track,user,0.8,2
7569650,194,0,0,0,-1,5,26,1,track,user,0.8,2
7582674,536,0,1,1,2,3,18,1,track,user,0.8,2
7588708,585,0,0,0,-1,0,18,1,track,user,0.8,2
7590612,0,0,0,0,-1,1,5,1,track,user,0.8,2
7618429,305,0,0,0,-1,10,60,1,track,user,0.8,2
7629590,68,0,0,0,-1,3,20,1,track,user,0.8,2
7639043,0,0,0,0,-1,10,54,1,track,user,0.8,2
7677743,57,0,0,0,-1,1,6,1,track,user,0.8,2
7684406,0,0,0,0,-1,1,6,1,track,user,0.8,2
7698334,18,0,0,0,-1,4,20,1,track,user,0.8,2
7743144,333,0,0,0,99,12,86,1,track,user,0.8,2
7743443,514,0,0,0,-1,11,71,1,track,user,0.8,2
7754452,599,0,0,0,131,9,59,1,track,user,0.8,2
7777247,435,0,0,0,-1,9,54,1,track,user,0.8,2
7797583,130,0,0,0,-1,1,9,1,track,user,0.8,2
7832253,144,0,0,0,-1,3,69,1,track,user,0.8,2
7867519,75,1,1,1,1,9,89,1,track,user,0.8,2
7881522,325,0,0,0,212,5,80,1,track,user,0.8,2
7887085,145,0,0,0,-1,10,84,1,track,user,0.8,2
7904680,0,0,0,0,-1,10,84,1,track,user,0.8,2
7908034,0,0,0,0,-1,1,85,1,track,user,0.8,2
7920854,0,0,0,0,-1,2,13,1,track,user,0.8,2
7926779,0,0,0,0,-1,2,17,1,track,user,0.8,2
7935519,509,0,0,0,14,10,71,1,track,user,0.8,2
7950309,141,0,0,0,-1,3,18,1,track,user,0.8,2
7956500,74,0,0,0,35,2,34,1,track,user,0.8,2
7972651,232,0,1,1,3,4,23,1,track,user,0.8,2
7978894,86,0,0,0,11,1,31,1,track,user,0.8,2
7979064,328,0,0,0,-1,8,77,1,track,user,0.8,2
7998382,204,0,0,0,48,2,15,1,track,user,0.8,2
8024343,0,0,0,0,-1,1,9,1,track,user,0.8,2
8089673,64,0,0,0,-1,1,6,1,track,user,0.8,2
8105751,0,0,0,0,-1,2,12,1,track,user,0.8,2
8167968,191,0,0,0,107,4,22,1,track,user,0.8,2
8190085,0,0,0,0,-1,4,24,1,track,user,0.8,2
8191260,12,0,0,0,-1,1,7,1,track,user,0.8,2
8194287,67,0,0,0,-1,4,45,1,track,user,0.8,2
8198489,0,0,0,0,-1,4,33,1,track,user,0.8,2
8201727,259,0,0,0,245,3,19,1,track,user,0.8,2
8204233,0,0,0,0,-1,2,18,1,track,user,0.8,2
8233053,222,0,0,0,-1,9,58,1,track,user,0.8,2
8246828,0,0,0,0,-1,1,8,1,track,user,0.8,2
8248030,0,0,0,0,-1,1,17,1,track,user,0.8,2
8280733,0,0,0,0,-1,1,6,1,track,user,0.8,2
8283369,548,0,0,0,-1,15,97,1,track,user,0.8,2
8291811,280,0,0,0,-1,8,59,1,track,user,0.8,2
8297745,0,0,0,0,-1,1,6,1,track,user,0.8,2
8306697,585,0,0,0,-1,0,5,1,track,user,0.8,2
8312997,56,0,0,0,-1,1,15,1,track,user,0.8,2
8320579,47,0,0,0,-1,6,32,1,track,user,0.8,2
8330885,585,0,0,0,-1,0,17,1,track,user,0.8,2
8338070,267,0,0,0,-1,1,5,1,track,user,0.8,2
8344086,455,1,1,1,1,1,26,1,track,user,0.8,2
8348446,585,0,0,0,-1,0,5,1,track,user,0.8,2
8353608,585,0,0,0,-1,0,6,1,track,user,0.8,2
8355830,232,0,0,0,-1,1,15,1,track,user,0.8,2
8357387,340,0,0,0,-1,5,40,1,track,user,0.8,2
8397615,58,0,0,0,-1,6,31,1,track,user,0.8,2
8439328,315,0,0,0,-1,4,34,1,track,user,0.8,2
8442020,623,0,0,0,-1,3,18,1,track,user,0.8,2
8442106,0,0,0,0,-1,2,28,1,track,user,0.8,2
8463723,90,0,0,0,-1,2,41,1,track,user,0.8,2
8465997,422,0,0,0,23,5,83,1,track,user,0.8,2
8471531,0,0,0,0,-1,1,7,1,track,user,0.8,2
8490452,259,0,0,0,27,10,66,1,track,user,0.8,2
8500205,310,0,0,0,26,5,64,1,track,user,0.8,2
8524452,512,0,0,0,-1,2,53,1,track,user,0.8,2
8579773,79,0,0,0,-1,2,17,1,track,user,0.8,2
8651459,64,0,0,0,-1,1,9,1,track,user,0.8,2
8656287,9,0,0,0,-1,1,13,1,track,user,0.8,2
8689717,585,0,0,0,-1,0,11,1,track,user,0.8,2
8693859,412,0,0,0,-1,9,46,1,track,user,0.8,2
8694290,85,0,0,0,-1,5,29,1,track,user,0.8,2
8700105,0,0,0,0,-1,5,39,1,track,user,0.8,2
8734928,150,0,0,0,-1,3,16,1,track,user,0.8,2
8738234,63,0,1,1,4,5,64,1,track,user,0.8,2
8741331,0,0,0,0,-1,4,27,1,track,user,0.8,2
8766786,475,0,0,0,-1,13,67,1,track,user,0.8,2
8768774,246,0,0,0,-1,11,70,1,track,user,0.8,2
8795438,0,0,0,0,-1,1,5,1,track,user,0.8,2
8803518,556,0,0,0,-1,3,40,1,track,user,0.8,2
8809676,0,0,0,0,-1,1,34,1,track,user,0.8,2
8816058,585,0,0,0,-1,0,59,1,track,user,0.8,2
8837365,540,1,1,1,1,8,45,1,track,user,0.8,2
8868063,31,0,0,0,-1,2,17,1,track,user,0.8,2
8914843,0,0,0,0,-1,1,6,1,track,user,0.8,2
8923099,86,0,0,0,-1,12,98,1,track,user,0.8,2
8957445,23,0,0,0,-1,4,24,1,track,user,0.8,2
8957749,226,0,0,0,-1,6,31,1,track,user,0.8,2
8960526,585,0,0,0,-1,0,6,1,track,user,0.8,2
8964713,171,0,0,0,-1,2,15,1,track,user,0.8,2
8976972,0,0,0,0,-1,1,5,1,track,user,0.8,2
9026133,0,0,0,0,-1,7,49,1,track,user,0.8,2
9053957,585,0,0,0,-1,0,21,1,track,user,0.8,2
9059293,453,0,0,0,158,12,90,1,track,user,0.8,2
9128720,164,0,0,0,-1,2,11,1,track,user,0.8,2
9134197,151,0,0,0,-1,11,78,1,track,user,0.8,2
9139966,334,0,0,0,120,12,67,1,track,user,0.8,2
9141443,0,0,0,0,-1,1,6,1,track,user,0.8,2
9165254,64,0,0,0,-1,2,14,1,track,user,0.8,2
9192976,58,0,0,0,-1,6,33,1,track,user,0.8,2
9194472,397,1,1,1,1,2,13,1,track,user,0.8,2
9241059,463,0,0,0,-1,4,40,1,track,user,0.8,2
9246453,0,0,0,0,-1,1,18,1,track,user,0.8,2
9293924,135,0,0,0,-1,6,37,1,track,user,0.8,2
9324246,264,0,0,0,-1,10,72,1,track,user,0.8,2
9361911,144,0,0,0,-1,17,91,1,track,user,0.8,2
9414197,151,0,0,1,10,3,31,1,track,user,0.8,2
9432169,237,0,0,0,161,5,27,1,track,user,0.8,2
9468831,448,1,1,1,1,8,48,1,track,user,0.8,2
