document,candidates,top1_match,top_5_match,top_10_match,pos_1st_match,query_terms,full_query_terms,iteration,term_field,document_field,query_terms_ratio,memory_size
700,24,0,1,1,2,4,17,1,track,session,0.8,1
726,0,0,0,0,-1,1,26,1,track,session,0.8,1
727,103,0,1,1,3,2,59,1,track,session,0.8,1
849,423,0,0,0,14,10,70,1,track,session,0.8,1
851,0,0,0,0,-1,1,10,1,track,session,0.8,1
852,0,0,0,0,-1,5,40,1,track,session,0.8,1
854,0,0,0,0,-1,6,46,1,track,session,0.8,1
856,5,0,0,0,-1,2,7,1,track,session,0.8,1
857,31,0,0,0,-1,4,24,1,track,session,0.8,1
858,202,0,0,0,-1,3,16,1,track,session,0.8,1
860,167,0,0,0,22,2,20,1,track,session,0.8,1
863,224,0,0,0,60,3,17,1,track,session,0.8,1
866,12,0,0,0,-1,7,48,1,track,session,0.8,1
867,181,0,0,0,-1,1,14,1,track,session,0.8,1
870,209,0,0,0,-1,5,32,1,track,session,0.8,1
876,14,0,0,0,-1,2,14,1,track,session,0.8,1
878,123,0,0,0,-1,2,37,1,track,session,0.8,1
886,0,0,0,0,-1,2,21,1,track,session,0.8,1
887,252,0,0,0,-1,6,54,1,track,session,0.8,1
888,0,0,0,0,-1,1,10,1,track,session,0.8,1
889,38,0,0,0,-1,3,43,1,track,session,0.8,1
890,103,0,0,0,-1,2,52,1,track,session,0.8,1
891,170,0,0,0,-1,2,23,1,track,session,0.8,1
929,39,0,0,0,27,3,28,1,track,session,0.8,1
968,101,0,0,0,75,2,14,1,track,session,0.8,1
1100,0,0,0,0,-1,2,21,1,track,session,0.8,1
1104,70,1,1,1,1,4,20,1,track,session,0.8,1
1105,71,0,0,0,32,7,42,1,track,session,0.8,1
1106,21,0,1,1,5,4,24,1,track,session,0.8,1
1183,93,1,1,1,1,1,27,1,track,session,0.8,1
1188,0,0,0,0,-1,1,24,1,track,session,0.8,1
1237,0,0,0,0,-1,2,8,1,track,session,0.8,1
1238,263,0,0,0,18,4,17,1,track,session,0.8,1
1240,122,0,1,1,2,1,11,1,track,session,0.8,1
1268,81,1,1,1,1,3,59,1,track,session,0.8,1
1284,0,0,0,0,-1,4,35,1,track,session,0.8,1
1285,96,1,1,1,1,2,20,1,track,session,0.8,1
1287,91,1,1,1,1,3,16,1,track,session,0.8,1
1288,40,0,0,0,-1,5,34,1,track,session,0.8,1
1337,0,0,0,0,-1,2,11,1,track,session,0.8,1
1338,0,0,0,0,-1,2,10,1,track,session,0.8,1
1416,76,0,0,0,55,1,13,1,track,session,0.8,1
1417,218,0,0,0,16,4,38,1,track,session,0.8,1
1424,0,0,0,0,-1,3,13,1,track,session,0.8,1
1426,63,1,1,1,1,2,20,1,track,session,0.8,1
1453,10,0,0,0,-1,3,73,1,track,session,0.8,1
1512,229,0,1,1,3,2,9,1,track,session,0.8,1
1664,0,0,0,0,-1,1,12,1,track,session,0.8,1
1666,208,0,1,1,3,1,21,1,track,session,0.8,1
1669,0,0,0,0,-1,2,7,1,track,session,0.8,1
1670,161,1,1,1,1,4,31,1,track,session,0.8,1
1671,95,1,1,1,1,2,26,1,track,session,0.8,1
1674,0,0,0,0,-1,2,13,1,track,session,0.8,1
1675,140,0,0,0,-1,6,48,1,track,session,0.8,1
1677,173,0,0,0,71,1,9,1,track,session,0.8,1
1679,268,0,0,0,-1,6,51,1,track,session,0.8,1
1680,0,0,0,0,-1,1,16,1,track,session,0.8,1
1788,0,0,0,0,-1,1,6,1,track,session,0.8,1
1789,0,0,0,0,-1,2,8,1,track,session,0.8,1
1792,101,0,0,0,46,1,13,1,track,session,0.8,1
1798,207,1,1,1,1,1,20,1,track,session,0.8,1
1805,110,0,0,0,-1,1,6,1,track,session,0.8,1
1806,118,0,0,0,-1,1,11,1,track,session,0.8,1
1866,49,0,0,1,6,2,37,1,track,session,0.8,1
1868,133,0,1,1,2,2,15,1,track,session,0.8,1
1870,145,0,0,0,-1,2,32,1,track,session,0.8,1
1872,162,1,1,1,1,2,22,1,track,session,0.8,1
1875,125,1,1,1,1,2,7,1,track,session,0.8,1
1943,0,0,0,0,-1,2,16,1,track,session,0.8,1
1944,164,0,1,1,3,1,20,1,track,session,0.8,1
2042,209,0,0,0,64,5,50,1,track,session,0.8,1
2050,15,0,0,0,-1,1,44,1,track,session,0.8,1
2150,0,0,0,0,-1,2,7,1,track,session,0.8,1
2151,0,0,0,0,-1,1,32,1,track,session,0.8,1
2159,10,0,0,0,-1,1,9,1,track,session,0.8,1
2290,0,0,0,0,-1,4,18,1,track,session,0.8,1
2292,0,0,0,0,-1,4,18,1,track,session,0.8,1
2301,0,0,0,0,-1,2,7,1,track,session,0.8,1
2303,64,0,0,0,30,3,12,1,track,session,0.8,1
2312,0,0,0,0,-1,1,37,1,track,session,0.8,1
2395,0,0,0,0,-1,2,20,1,track,session,0.8,1
2396,0,0,0,0,-1,1,37,1,track,session,0.8,1
2405,345,0,0,1,10,3,14,1,track,session,0.8,1
2416,0,0,0,0,-1,1,7,1,track,session,0.8,1
2418,140,0,0,0,45,1,77,1,track,session,0.8,1
2447,64,0,0,0,-1,1,13,1,track,session,0.8,1
2524,46,1,1,1,1,2,63,1,track,session,0.8,1
2525,0,0,0,0,-1,10,46,1,track,session,0.8,1
2527,20,0,1,1,5,1,13,1,track,session,0.8,1
2529,4,0,0,0,-1,1,16,1,track,session,0.8,1
2530,0,0,0,0,-1,1,9,1,track,session,0.8,1
2532,177,0,1,1,5,1,24,1,track,session,0.8,1
2533,0,0,0,0,-1,2,27,1,track,session,0.8,1
2656,172,0,0,0,-1,4,39,1,track,session,0.8,1
2658,154,0,0,0,-1,5,39,1,track,session,0.8,1
2660,245,0,0,0,217,4,21,1,track,session,0.8,1
2662,305,0,0,0,-1,3,16,1,track,session,0.8,1
2835,74,0,0,0,-1,2,25,1,track,session,0.8,1
2842,23,1,1,1,1,1,37,1,track,session,0.8,1
2906,45,1,1,1,1,10,49,1,track,session,0.8,1
2907,382,1,1,1,1,2,6,1,track,session,0.8,1
2908,34,0,1,1,4,1,20,1,track,session,0.8,1
2911,70,1,1,1,1,1,31,1,track,session,0.8,1
2932,62,1,1,1,1,3,16,1,track,session,0.8,1
2933,247,0,0,1,9,2,20,1,track,session,0.8,1
2934,21,0,0,0,20,1,10,1,track,session,0.8,1
2935,194,0,0,0,83,10,63,1,track,session,0.8,1
2937,114,0,1,1,2,1,26,1,track,session,0.8,1
2938,262,0,0,0,41,8,39,1,track,session,0.8,1
2949,68,1,1,1,1,4,18,1,track,session,0.8,1
2950,27,1,1,1,1,3,15,1,track,session,0.8,1
2981,39,0,1,1,2,1,19,1,track,session,0.8,1
2982,39,0,1,1,2,1,14,1,track,session,0.8,1
3123,0,0,0,0,-1,3,12,1,track,session,0.8,1
3233,96,0,0,0,-1,1,10,1,track,session,0.8,1
3235,5,0,1,1,2,1,10,1,track,session,0.8,1
3238,132,0,0,0,36,5,32,1,track,session,0.8,1
3239,79,0,0,0,-1,1,7,1,track,session,0.8,1
3245,42,0,1,1,4,2,33,1,track,session,0.8,1
3257,0,0,0,0,-1,1,8,1,track,session,0.8,1
3281,0,0,0,0,-1,1,15,1,track,session,0.8,1
3283,54,0,0,0,-1,2,12,1,track,session,0.8,1
3284,0,0,0,0,-1,2,14,1,track,session,0.8,1
3354,129,0,0,0,62,3,23,1,track,session,0.8,1
3386,8,0,0,0,-1,1,15,1,track,session,0.8,1
3387,67,0,0,0,-1,6,31,1,track,session,0.8,1
3389,123,0,0,0,-1,8,42,1,track,session,0.8,1
3470,228,0,1,1,2,1,10,1,track,session,0.8,1
3535,0,0,0,0,-1,1,71,1,track,session,0.8,1
3536,321,0,0,0,56,2,36,1,track,session,0.8,1
3537,291,0,0,0,17,3,37,1,track,session,0.8,1
3538,190,0,0,0,13,5,76,1,track,session,0.8,1
3539,175,0,1,1,3,5,89,1,track,session,0.8,1
3540,35,0,0,0,-1,1,9,1,track,session,0.8,1
3543,222,0,0,0,54,4,74,1,track,session,0.8,1
3544,75,0,0,0,-1,1,33,1,track,session,0.8,1
3546,8,0,0,1,7,1,69,1,track,session,0.8,1
3547,6,0,1,1,2,4,87,1,track,session,0.8,1
3548,254,0,0,0,249,1,17,1,track,session,0.8,1
3549,180,0,0,0,22,2,20,1,track,session,0.8,1
3550,292,0,0,0,17,3,74,1,track,session,0.8,1
3718,0,0,0,0,-1,1,21,1,track,session,0.8,1
3721,157,0,0,0,23,3,18,1,track,session,0.8,1
3722,0,0,0,0,-1,2,55,1,track,session,0.8,1
3725,108,1,1,1,1,3,38,1,track,session,0.8,1
3726,59,0,0,0,11,3,39,1,track,session,0.8,1
3728,172,0,0,0,-1,2,9,1,track,session,0.8,1
3730,19,1,1,1,1,1,6,1,track,session,0.8,1
3732,218,1,1,1,1,1,39,1,track,session,0.8,1
3733,291,1,1,1,1,3,50,1,track,session,0.8,1
3783,182,0,0,0,99,2,18,1,track,session,0.8,1
3784,20,0,0,0,-1,1,9,1,track,session,0.8,1
3787,0,0,0,0,-1,1,27,1,track,session,0.8,1
3790,135,0,0,0,-1,5,54,1,track,session,0.8,1
3792,0,0,0,0,-1,3,26,1,track,session,0.8,1
3793,18,0,0,0,-1,1,43,1,track,session,0.8,1
3794,69,1,1,1,1,1,19,1,track,session,0.8,1
3795,127,1,1,1,1,2,82,1,track,session,0.8,1
3797,129,0,0,0,-1,1,11,1,track,session,0.8,1
3799,169,0,0,1,10,4,48,1,track,session,0.8,1
3802,138,1,1,1,1,1,24,1,track,session,0.8,1
3803,0,0,0,0,-1,1,39,1,track,session,0.8,1
3804,0,0,0,0,-1,2,63,1,track,session,0.8,1
3895,0,0,0,0,-1,3,69,1,track,session,0.8,1
3896,10,0,0,0,-1,1,10,1,track,session,0.8,1
3899,140,0,0,0,128,4,59,1,track,session,0.8,1
3902,52,0,1,1,2,1,6,1,track,session,0.8,1
3903,221,0,0,0,-1,2,30,1,track,session,0.8,1
3905,149,0,0,0,-1,2,31,1,track,session,0.8,1
3906,67,0,0,0,-1,7,58,1,track,session,0.8,1
3957,209,1,1,1,1,1,8,1,track,session,0.8,1
4003,89,0,0,0,-1,2,10,1,track,session,0.8,1
4004,49,0,1,1,4,1,6,1,track,session,0.8,1
4138,72,0,0,0,66,1,7,1,track,session,0.8,1
4141,93,0,0,0,-1,1,18,1,track,session,0.8,1
4142,78,0,1,1,2,2,47,1,track,session,0.8,1
4143,0,0,0,0,-1,1,36,1,track,session,0.8,1
4145,96,0,0,0,37,3,73,1,track,session,0.8,1
4153,120,0,0,0,-1,1,20,1,track,session,0.8,1
4160,59,0,0,0,-1,1,27,1,track,session,0.8,1
4163,12,1,1,1,1,1,10,1,track,session,0.8,1
4164,83,0,0,0,20,3,21,1,track,session,0.8,1
4166,213,0,0,0,34,2,55,1,track,session,0.8,1
4167,63,0,0,0,15,1,11,1,track,session,0.8,1
4212,76,1,1,1,1,2,6,1,track,session,0.8,1
4213,200,0,1,1,2,4,21,1,track,session,0.8,1
4214,0,0,0,0,-1,4,24,1,track,session,0.8,1
4216,0,0,0,0,-1,2,7,1,track,session,0.8,1
4217,0,0,0,0,-1,2,6,1,track,session,0.8,1
4219,0,0,0,0,-1,3,13,1,track,session,0.8,1
4220,115,0,0,1,6,3,11,1,track,session,0.8,1
4222,0,0,0,0,-1,2,10,1,track,session,0.8,1
4223,0,0,0,0,-1,3,15,1,track,session,0.8,1
4224,0,0,0,0,-1,2,6,1,track,session,0.8,1
4227,56,0,0,0,21,3,35,1,track,session,0.8,1
4229,0,0,0,0,-1,2,10,1,track,session,0.8,1
4231,90,0,1,1,4,3,14,1,track,session,0.8,1
4233,26,0,0,0,-1,2,6,1,track,session,0.8,1
4318,11,0,1,1,3,1,17,1,track,session,0.8,1
4322,154,0,0,1,7,2,27,1,track,session,0.8,1
4323,129,0,0,1,10,1,25,1,track,session,0.8,1
4325,181,0,0,1,9,3,33,1,track,session,0.8,1
4326,315,0,1,1,2,5,35,1,track,session,0.8,1
4381,34,1,1,1,1,1,9,1,track,session,0.8,1
4385,243,0,0,0,11,1,9,1,track,session,0.8,1
4455,75,1,1,1,1,5,31,1,track,session,0.8,1
4474,45,0,1,1,2,1,7,1,track,session,0.8,1
4477,67,0,0,0,-1,8,47,1,track,session,0.8,1
4481,67,1,1,1,1,4,46,1,track,session,0.8,1
4482,46,0,0,0,-1,3,37,1,track,session,0.8,1
4518,0,0,0,0,-1,1,21,1,track,session,0.8,1
4520,0,0,0,0,-1,2,6,1,track,session,0.8,1
4521,0,0,0,0,-1,7,31,1,track,session,0.8,1
4522,252,0,0,0,-1,3,27,1,track,session,0.8,1
4589,135,0,0,0,30,1,7,1,track,session,0.8,1
4592,147,0,0,0,21,1,6,1,track,session,0.8,1
4593,259,1,1,1,1,1,25,1,track,session,0.8,1
4594,67,1,1,1,1,3,24,1,track,session,0.8,1
4595,52,0,0,0,-1,1,19,1,track,session,0.8,1
4596,313,0,0,0,127,7,38,1,track,session,0.8,1
4599,108,0,0,0,25,4,26,1,track,session,0.8,1
4600,129,0,1,1,2,3,17,1,track,session,0.8,1
4604,221,0,0,0,32,6,36,1,track,session,0.8,1
4605,87,0,0,0,-1,2,20,1,track,session,0.8,1
4606,0,0,0,0,-1,2,6,1,track,session,0.8,1
4607,0,0,0,0,-1,3,18,1,track,session,0.8,1
4608,96,0,1,1,4,2,9,1,track,session,0.8,1
4665,85,0,0,0,-1,1,23,1,track,session,0.8,1
4669,0,0,0,0,-1,1,6,1,track,session,0.8,1
4670,10,0,0,0,-1,1,9,1,track,session,0.8,1
4849,0,0,0,0,-1,2,72,1,track,session,0.8,1
4890,0,0,0,0,-1,6,42,1,track,session,0.8,1
4891,239,1,1,1,1,16,98,1,track,session,0.8,1
4892,0,0,0,0,-1,5,28,1,track,session,0.8,1
4894,76,0,0,0,-1,4,86,1,track,session,0.8,1
4895,92,1,1,1,1,3,11,1,track,session,0.8,1
4897,0,0,0,0,-1,2,7,1,track,session,0.8,1
4899,0,0,0,0,-1,2,8,1,track,session,0.8,1
4902,0,0,0,0,-1,2,14,1,track,session,0.8,1
4996,0,0,0,0,-1,1,11,1,track,session,0.8,1
4998,4,0,1,1,3,1,32,1,track,session,0.8,1
5004,166,0,0,0,-1,2,6,1,track,session,0.8,1
5008,41,0,0,0,-1,1,17,1,track,session,0.8,1
5011,0,0,0,0,-1,2,13,1,track,session,0.8,1
5057,34,0,0,1,8,2,22,1,track,session,0.8,1
5104,10,0,1,1,3,1,13,1,track,session,0.8,1
5110,61,0,0,0,41,2,19,1,track,session,0.8,1
5112,5,0,1,1,2,1,9,1,track,session,0.8,1
5115,94,0,0,0,-1,1,15,1,track,session,0.8,1
5145,0,0,0,0,-1,4,59,1,track,session,0.8,1
5185,0,0,0,0,-1,1,7,1,track,session,0.8,1
5187,39,0,1,1,3,7,31,1,track,session,0.8,1
5188,251,0,1,1,2,4,37,1,track,session,0.8,1
5189,5,0,0,0,-1,2,88,1,track,session,0.8,1
5205,151,0,1,1,2,1,11,1,track,session,0.8,1
5219,208,1,1,1,1,2,40,1,track,session,0.8,1
5220,283,0,0,1,7,2,13,1,track,session,0.8,1
5221,0,0,0,0,-1,1,19,1,track,session,0.8,1
5293,95,0,1,1,5,4,21,1,track,session,0.8,1
5294,0,0,0,0,-1,5,34,1,track,session,0.8,1
5297,65,0,0,0,11,1,11,1,track,session,0.8,1
5298,0,0,0,0,-1,3,13,1,track,session,0.8,1
5299,192,0,0,0,181,6,34,1,track,session,0.8,1
5300,139,0,0,0,-1,1,9,1,track,session,0.8,1
5301,30,0,0,0,-1,2,6,1,track,session,0.8,1
5302,0,0,0,0,-1,4,35,1,track,session,0.8,1
5303,12,1,1,1,1,5,34,1,track,session,0.8,1
5304,0,0,0,0,-1,2,11,1,track,session,0.8,1
5305,0,0,0,0,-1,3,18,1,track,session,0.8,1
5306,27,0,0,0,-1,4,40,1,track,session,0.8,1
5308,204,0,0,0,12,4,37,1,track,session,0.8,1
5309,37,0,0,0,-1,2,7,1,track,session,0.8,1
5350,0,0,0,0,-1,1,10,1,track,session,0.8,1
5351,0,0,0,0,-1,2,10,1,track,session,0.8,1
5353,0,0,0,0,-1,1,12,1,track,session,0.8,1
5454,81,0,0,1,8,2,23,1,track,session,0.8,1
5463,260,1,1,1,1,2,18,1,track,session,0.8,1
5464,354,0,1,1,3,3,31,1,track,session,0.8,1
5489,0,0,0,0,-1,2,11,1,track,session,0.8,1
5494,0,0,0,0,-1,2,10,1,track,session,0.8,1
5503,63,0,0,0,33,2,6,1,track,session,0.8,1
5529,0,0,0,0,-1,1,14,1,track,session,0.8,1
5530,0,0,0,0,-1,1,13,1,track,session,0.8,1
5531,157,1,1,1,1,2,11,1,track,session,0.8,1
5533,131,0,0,0,28,3,11,1,track,session,0.8,1
5535,141,0,0,0,-1,2,10,1,track,session,0.8,1
5565,79,0,0,0,-1,2,13,1,track,session,0.8,1
5567,15,0,0,0,-1,4,26,1,track,session,0.8,1
5568,116,0,0,0,-1,2,29,1,track,session,0.8,1
5569,0,0,0,0,-1,1,6,1,track,session,0.8,1
5570,160,0,0,0,-1,3,20,1,track,session,0.8,1
5571,32,0,0,0,-1,3,22,1,track,session,0.8,1
5572,0,0,0,0,-1,2,17,1,track,session,0.8,1
5573,267,0,0,0,-1,5,35,1,track,session,0.8,1
5625,23,0,0,0,-1,1,7,1,track,session,0.8,1
5730,74,0,0,0,14,2,8,1,track,session,0.8,1
5860,287,0,0,0,-1,1,13,1,track,session,0.8,1
5869,303,1,1,1,1,1,71,1,track,session,0.8,1
5878,58,0,0,0,25,3,81,1,track,session,0.8,1
5882,59,0,0,0,-1,1,18,1,track,session,0.8,1
5918,13,0,1,1,4,2,9,1,track,session,0.8,1
6074,180,0,0,0,-1,1,31,1,track,session,0.8,1
6075,106,0,0,0,33,3,29,1,track,session,0.8,1
6110,0,0,0,0,-1,1,7,1,track,session,0.8,1
6114,0,0,0,0,-1,2,21,1,track,session,0.8,1
6115,215,0,0,1,9,3,22,1,track,session,0.8,1
6179,142,0,0,0,-1,1,12,1,track,session,0.8,1
6180,105,0,1,1,2,1,36,1,track,session,0.8,1
6183,0,0,0,0,-1,1,8,1,track,session,0.8,1
6229,30,0,0,0,12,2,8,1,track,session,0.8,1
6230,42,0,0,0,-1,6,29,1,track,session,0.8,1
6231,100,0,1,1,4,4,18,1,track,session,0.8,1
6233,42,0,0,0,-1,6,32,1,track,session,0.8,1
6235,103,0,1,1,4,1,9,1,track,session,0.8,1
6236,0,0,0,0,-1,1,9,1,track,session,0.8,1
6237,25,0,0,0,-1,2,6,1,track,session,0.8,1
6239,40,0,0,0,-1,2,10,1,track,session,0.8,1
6242,0,0,0,0,-1,2,6,1,track,session,0.8,1
6243,27,0,0,0,-1,3,11,1,track,session,0.8,1
6244,27,0,1,1,2,5,25,1,track,session,0.8,1
6254,18,0,0,0,-1,2,14,1,track,session,0.8,1
6255,76,0,0,0,-1,7,32,1,track,session,0.8,1
6257,78,0,0,0,-1,5,34,1,track,session,0.8,1
6258,0,0,0,0,-1,2,9,1,track,session,0.8,1
6259,0,0,0,0,-1,6,30,1,track,session,0.8,1
6261,76,0,0,0,-1,3,14,1,track,session,0.8,1
6338,0,0,0,0,-1,2,21,1,track,session,0.8,1
6411,174,0,0,0,-1,1,47,1,track,session,0.8,1
6412,135,0,0,0,-1,2,19,1,track,session,0.8,1
6415,10,0,0,0,-1,1,17,1,track,session,0.8,1
6419,24,0,0,0,-1,1,16,1,track,session,0.8,1
6498,109,0,0,0,18,2,49,1,track,session,0.8,1
6575,0,0,0,0,-1,1,54,1,track,session,0.8,1
6576,0,0,0,0,-1,1,48,1,track,session,0.8,1
6577,0,0,0,0,-1,1,18,1,track,session,0.8,1
6616,30,0,0,0,-1,1,16,1,track,session,0.8,1
6618,64,0,0,0,-1,3,26,1,track,session,0.8,1
6621,0,0,0,0,-1,2,7,1,track,session,0.8,1
6734,150,0,0,0,-1,1,9,1,track,session,0.8,1
6736,38,0,0,0,26,1,12,1,track,session,0.8,1
6774,0,0,0,0,-1,3,51,1,track,session,0.8,1
6845,0,0,0,0,-1,7,54,1,track,session,0.8,1
6846,307,1,1,1,1,14,85,1,track,session,0.8,1
6847,147,0,1,1,2,10,73,1,track,session,0.8,1
6914,9,0,1,1,2,5,24,1,track,session,0.8,1
6920,6,0,1,1,5,2,7,1,track,session,0.8,1
6922,127,0,0,1,9,2,15,1,track,session,0.8,1
6923,0,0,0,0,-1,2,8,1,track,session,0.8,1
6984,0,0,0,0,-1,15,74,1,track,session,0.8,1
7007,0,0,0,0,-1,3,24,1,track,session,0.8,1
7042,52,0,0,0,-1,2,18,1,track,session,0.8,1
7044,67,0,0,0,20,2,8,1,track,session,0.8,1
7046,46,0,0,0,27,2,9,1,track,session,0.8,1
7047,143,0,0,0,36,6,26,1,track,session,0.8,1
7048,133,0,1,1,2,4,21,1,track,session,0.8,1
7049,5,1,1,1,1,2,10,1,track,session,0.8,1
7077,11,0,0,0,-1,1,13,1,track,session,0.8,1
7078,70,0,1,1,3,2,13,1,track,session,0.8,1
7079,190,0,0,0,12,1,15,1,track,session,0.8,1
7284,75,0,0,0,21,2,9,1,track,session,0.8,1
7285,9,0,1,1,2,5,35,1,track,session,0.8,1
7286,0,0,0,0,-1,2,8,1,track,session,0.8,1
7287,0,0,0,0,-1,3,14,1,track,session,0.8,1
7289,93,1,1,1,1,9,63,1,track,session,0.8,1
7293,0,0,0,0,-1,1,19,1,track,session,0.8,1
7294,0,0,0,0,-1,2,8,1,track,session,0.8,1
7295,99,0,0,0,51,1,12,1,track,session,0.8,1
7297,48,0,0,0,35,1,13,1,track,session,0.8,1
7298,0,0,0,0,-1,4,43,1,track,session,0.8,1
7299,166,1,1,1,1,1,31,1,track,session,0.8,1
7300,147,1,1,1,1,2,21,1,track,session,0.8,1
7301,0,0,0,0,-1,1,7,1,track,session,0.8,1
7302,69,0,0,0,-1,4,23,1,track,session,0.8,1
7303,0,0,0,0,-1,1,17,1,track,session,0.8,1
7304,80,1,1,1,1,1,9,1,track,session,0.8,1
7305,156,0,0,0,55,6,27,1,track,session,0.8,1
7307,234,0,0,1,6,6,47,1,track,session,0.8,1
7308,0,0,0,0,-1,7,31,1,track,session,0.8,1
7309,89,0,1,1,2,2,42,1,track,session,0.8,1
7310,0,0,0,0,-1,1,38,1,track,session,0.8,1
7311,0,0,0,0,-1,2,23,1,track,session,0.8,1
7314,161,0,0,1,9,3,28,1,track,session,0.8,1
7317,0,0,0,0,-1,2,6,1,track,session,0.8,1
7318,57,1,1,1,1,7,70,1,track,session,0.8,1
7319,0,0,0,0,-1,1,7,1,track,session,0.8,1
7391,104,0,1,1,3,3,24,1,track,session,0.8,1
7444,19,0,0,0,-1,4,17,1,track,session,0.8,1
7445,0,0,0,0,-1,1,10,1,track,session,0.8,1
7446,46,0,0,0,-1,1,8,1,track,session,0.8,1
7447,173,0,1,1,3,2,15,1,track,session,0.8,1
7450,0,0,0,0,-1,2,8,1,track,session,0.8,1
7451,0,0,0,0,-1,2,9,1,track,session,0.8,1
7452,0,0,0,0,-1,1,27,1,track,session,0.8,1
7453,156,0,0,0,-1,2,8,1,track,session,0.8,1
7454,0,0,0,0,-1,1,12,1,track,session,0.8,1
7455,140,0,1,1,4,3,30,1,track,session,0.8,1
7480,130,1,1,1,1,2,29,1,track,session,0.8,1
7481,152,0,0,0,-1,1,32,1,track,session,0.8,1
7534,137,1,1,1,1,3,14,1,track,session,0.8,1
7536,174,0,1,1,2,2,41,1,track,session,0.8,1
7537,81,0,0,0,-1,2,49,1,track,session,0.8,1
7544,0,0,0,0,-1,3,30,1,track,session,0.8,1
7600,92,1,1,1,1,2,10,1,track,session,0.8,1
7603,89,1,1,1,1,3,14,1,track,session,0.8,1
7605,23,0,0,0,-1,1,10,1,track,session,0.8,1
7606,96,1,1,1,1,1,10,1,track,session,0.8,1
7608,0,0,0,0,-1,1,15,1,track,session,0.8,1
7615,54,0,0,0,-1,3,12,1,track,session,0.8,1
7617,195,0,0,0,-1,6,92,1,track,session,0.8,1
7619,0,0,0,0,-1,2,58,1,track,session,0.8,1
7620,0,0,0,0,-1,2,15,1,track,session,0.8,1
