document,candidates,top1_match,top_5_match,top_10_match,pos_1st_match,query_terms,full_query_terms,iteration,term_field,document_field,query_terms_ratio,memory_size
5333829,0,0,0,0,-1,2,12,1,track,user,0.8,1
5356726,0,0,0,0,-1,8,60,1,track,user,0.8,1
5360316,0,0,0,0,-1,5,45,1,track,user,0.8,1
5363710,309,0,0,0,-1,4,25,1,track,user,0.8,1
5374366,0,0,0,0,-1,4,29,1,track,user,0.8,1
5377360,0,0,0,0,-1,2,97,1,track,user,0.8,1
5392738,0,0,0,0,-1,1,37,1,track,user,0.8,1
5397610,21,0,1,1,5,11,86,1,track,user,0.8,1
5444713,0,0,0,0,-1,2,12,1,track,user,0.8,1
5489275,399,1,1,1,1,9,93,1,track,user,0.8,1
5533983,124,0,0,0,-1,10,55,1,track,user,0.8,1
5536322,0,0,0,0,-1,2,9,1,track,user,0.8,1
5549579,84,0,0,0,-1,3,11,1,track,user,0.8,1
5593717,0,0,0,0,-1,3,15,1,track,user,0.8,1
5644473,76,0,0,0,-1,3,20,1,track,user,0.8,1
5647487,0,0,0,0,-1,2,10,1,track,user,0.8,1
5648613,0,0,0,0,-1,3,13,1,track,user,0.8,1
5695969,0,0,0,0,-1,2,9,1,track,user,0.8,1
5696716,119,0,1,1,5,5,77,1,track,user,0.8,1
5709629,0,0,0,0,-1,1,8,1,track,user,0.8,1
5714201,0,0,0,0,-1,1,8,1,track,user,0.8,1
5717477,234,1,1,1,1,9,84,1,track,user,0.8,1
5719604,73,0,0,0,-1,1,6,1,track,user,0.8,1
5721342,129,0,0,0,-1,5,21,1,track,user,0.8,1
5725231,151,0,0,0,39,1,8,1,track,user,0.8,1
5751335,106,0,0,0,-1,1,9,1,track,user,0.8,1
5787457,0,0,0,0,-1,3,21,1,track,user,0.8,1
5804070,81,0,1,1,3,4,73,1,track,user,0.8,1
5812382,70,0,0,0,11,4,50,1,track,user,0.8,1
5821371,445,0,0,0,13,3,11,1,track,user,0.8,1
5830767,420,0,0,0,144,7,61,1,track,user,0.8,1
5836822,36,0,0,0,-1,2,18,1,track,user,0.8,1
5855735,143,1,1,1,1,6,29,1,track,user,0.8,1
5874118,0,0,0,0,-1,2,12,1,track,user,0.8,1
5874250,180,0,0,0,11,6,33,1,track,user,0.8,1
5874255,84,0,0,0,58,10,50,1,track,user,0.8,1
5889755,112,0,0,0,58,11,69,1,track,user,0.8,1
5912319,213,0,0,0,18,7,57,1,track,user,0.8,1
5925027,0,0,0,0,-1,4,17,1,track,user,0.8,1
5931754,0,0,0,0,-1,3,23,1,track,user,0.8,1
5955757,0,0,0,0,-1,5,48,1,track,user,0.8,1
5960656,0,0,0,0,-1,2,13,1,track,user,0.8,1
5963246,311,0,0,0,-1,2,8,1,track,user,0.8,1
5980412,0,0,0,0,-1,5,69,1,track,user,0.8,1
6038578,46,0,0,0,-1,2,11,1,track,user,0.8,1
6050251,0,0,0,0,-1,6,28,1,track,user,0.8,1
6096045,210,0,0,0,-1,3,15,1,track,user,0.8,1
6136271,73,0,0,0,-1,2,7,1,track,user,0.8,1
6138998,0,0,0,0,-1,3,22,1,track,user,0.8,1
6141758,125,0,0,0,-1,3,12,1,track,user,0.8,1
6146584,45,0,0,1,9,4,24,1,track,user,0.8,1
6150048,46,0,0,0,45,8,40,1,track,user,0.8,1
6164193,332,0,1,1,2,10,97,1,track,user,0.8,1
6170505,0,0,0,0,-1,3,14,1,track,user,0.8,1
6173645,70,1,1,1,1,2,15,1,track,user,0.8,1
6181092,0,0,0,0,-1,1,19,1,track,user,0.8,1
6181410,37,0,0,0,-1,3,13,1,track,user,0.8,1
6185229,253,1,1,1,1,3,11,1,track,user,0.8,1
6195773,0,0,0,0,-1,3,13,1,track,user,0.8,1
6211558,0,0,0,0,-1,1,11,1,track,user,0.8,1
6218475,0,0,0,0,-1,2,6,1,track,user,0.8,1
6225704,36,0,1,1,5,1,13,1,track,user,0.8,1
6307382,0,0,0,0,-1,2,19,1,track,user,0.8,1
6315973,0,0,0,0,-1,4,38,1,track,user,0.8,1
6322726,451,0,1,1,5,4,68,1,track,user,0.8,1
6352585,113,0,0,0,-1,16,97,1,track,user,0.8,1
6364220,25,0,0,0,-1,1,8,1,track,user,0.8,1
6367098,0,0,0,0,-1,3,18,1,track,user,0.8,1
6372610,128,0,1,1,3,18,100,1,track,user,0.8,1
6383821,197,0,1,1,5,1,8,1,track,user,0.8,1
6385666,27,0,0,0,-1,4,20,1,track,user,0.8,1
6392846,342,1,1,1,1,8,74,1,track,user,0.8,1
6393920,388,0,0,0,138,6,33,1,track,user,0.8,1
6406400,236,0,0,0,187,2,10,1,track,user,0.8,1
6410485,0,0,0,0,-1,3,21,1,track,user,0.8,1
6432315,533,0,0,0,-1,9,66,1,track,user,0.8,1
6455499,16,0,1,1,3,12,74,1,track,user,0.8,1
6458888,0,0,0,0,-1,3,13,1,track,user,0.8,1
6533237,0,0,0,0,-1,2,6,1,track,user,0.8,1
6564953,0,0,0,0,-1,2,6,1,track,user,0.8,1
6575213,0,0,0,0,-1,7,32,1,track,user,0.8,1
6581645,121,0,0,0,-1,4,21,1,track,user,0.8,1
6593028,0,0,0,0,-1,3,12,1,track,user,0.8,1
6595499,342,0,0,0,15,4,60,1,track,user,0.8,1
6611331,0,0,0,0,-1,4,21,1,track,user,0.8,1
6623664,270,0,0,0,128,7,80,1,track,user,0.8,1
6640603,166,0,0,0,-1,2,9,1,track,user,0.8,1
6641136,208,0,0,0,22,4,26,1,track,user,0.8,1
6656446,52,0,0,0,37,4,19,1,track,user,0.8,1
6688070,79,0,0,0,-1,2,9,1,track,user,0.8,1
6688472,0,0,0,0,-1,2,16,1,track,user,0.8,1
6697224,0,0,0,0,-1,2,7,1,track,user,0.8,1
6700589,60,0,0,0,-1,3,13,1,track,user,0.8,1
6706769,0,0,0,0,-1,2,7,1,track,user,0.8,1
6774579,248,0,0,0,215,6,27,1,track,user,0.8,1
6817577,224,0,0,0,-1,4,21,1,track,user,0.8,1
6859047,448,0,1,1,4,6,32,1,track,user,0.8,1
6861685,0,0,0,0,-1,3,12,1,track,user,0.8,1
6865544,0,0,0,0,-1,3,37,1,track,user,0.8,1
6867813,0,0,0,0,-1,2,9,1,track,user,0.8,1
6873434,0,0,0,0,-1,7,38,1,track,user,0.8,1
6880995,341,0,0,0,103,5,60,1,track,user,0.8,1
6882088,35,0,0,0,-1,2,6,1,track,user,0.8,1
6896923,0,0,0,0,-1,1,11,1,track,user,0.8,1
6905222,0,0,0,0,-1,6,36,1,track,user,0.8,1
6913526,0,0,0,0,-1,2,25,1,track,user,0.8,1
6942515,0,0,0,0,-1,6,88,1,track,user,0.8,1
6983936,374,0,1,1,2,6,30,1,track,user,0.8,1
6990284,307,0,0,0,186,7,41,1,track,user,0.8,1
7014063,17,0,0,0,-1,3,20,1,track,user,0.8,1
7016956,363,0,0,0,-1,8,55,1,track,user,0.8,1
7021124,562,0,0,0,178,14,81,1,track,user,0.8,1
7051109,0,0,0,0,-1,4,23,1,track,user,0.8,1
7087211,0,0,0,0,-1,3,25,1,track,user,0.8,1
7108915,48,0,0,0,-1,2,11,1,track,user,0.8,1
7125895,0,0,0,0,-1,1,12,1,track,user,0.8,1
7139700,0,0,0,0,-1,6,31,1,track,user,0.8,1
7156784,60,0,1,1,2,9,60,1,track,user,0.8,1
7206643,0,0,0,0,-1,1,10,1,track,user,0.8,1
7233090,370,1,1,1,1,6,50,1,track,user,0.8,1
7237826,331,0,0,0,-1,6,45,1,track,user,0.8,1
7239594,31,0,0,0,-1,4,41,1,track,user,0.8,1
7246758,56,1,1,1,1,4,41,1,track,user,0.8,1
7289479,31,0,0,0,-1,3,16,1,track,user,0.8,1
7295937,195,1,1,1,1,12,82,1,track,user,0.8,1
7299966,152,0,0,0,71,6,45,1,track,user,0.8,1
7304369,0,0,0,0,-1,1,12,1,track,user,0.8,1
7307119,0,0,0,0,-1,1,14,1,track,user,0.8,1
7308638,44,0,0,0,-1,1,16,1,track,user,0.8,1
7308992,41,0,0,0,-1,2,17,1,track,user,0.8,1
7315229,79,0,0,0,-1,3,35,1,track,user,0.8,1
7322246,414,0,1,1,3,11,73,1,track,user,0.8,1
7328123,356,0,0,0,165,10,73,1,track,user,0.8,1
7359024,0,0,0,0,-1,1,13,1,track,user,0.8,1
7387766,118,1,1,1,1,5,31,1,track,user,0.8,1
7403675,0,0,0,0,-1,1,6,1,track,user,0.8,1
7431001,276,0,0,0,19,11,71,1,track,user,0.8,1
7448171,67,0,1,1,4,15,72,1,track,user,0.8,1
7456531,477,0,1,1,5,13,86,1,track,user,0.8,1
7470816,88,0,0,0,-1,1,16,1,track,user,0.8,1
7532404,574,0,0,1,9,8,59,1,track,user,0.8,1
7551784,481,0,1,1,2,10,51,1,track,user,0.8,1
7569650,157,0,0,0,-1,6,27,1,track,user,0.8,1
7582674,426,0,1,1,3,4,19,1,track,user,0.8,1
7588708,0,0,0,0,-1,1,19,1,track,user,0.8,1
7590612,0,0,0,0,-1,2,6,1,track,user,0.8,1
7618429,294,0,0,0,150,11,61,1,track,user,0.8,1
7629590,62,0,0,0,-1,4,21,1,track,user,0.8,1
7639043,0,0,0,0,-1,11,55,1,track,user,0.8,1
7677743,55,0,0,0,-1,2,7,1,track,user,0.8,1
7684406,0,0,0,0,-1,2,7,1,track,user,0.8,1
7698334,15,0,0,0,-1,5,21,1,track,user,0.8,1
7743144,288,1,1,1,1,13,87,1,track,user,0.8,1
7743443,424,0,0,0,368,12,72,1,track,user,0.8,1
7754452,507,0,0,0,16,10,60,1,track,user,0.8,1
7777247,401,0,0,0,13,10,55,1,track,user,0.8,1
7797583,109,0,0,0,-1,2,10,1,track,user,0.8,1
7832253,131,0,0,0,-1,4,70,1,track,user,0.8,1
7867519,66,0,1,1,3,10,90,1,track,user,0.8,1
7881522,294,0,1,1,5,6,81,1,track,user,0.8,1
7887085,137,0,0,0,-1,11,85,1,track,user,0.8,1
7904680,0,0,0,0,-1,11,85,1,track,user,0.8,1
7908034,0,0,0,0,-1,2,86,1,track,user,0.8,1
7920854,0,0,0,0,-1,3,14,1,track,user,0.8,1
7926779,0,0,0,0,-1,3,18,1,track,user,0.8,1
7935519,457,0,0,1,9,11,72,1,track,user,0.8,1
7950309,125,0,0,0,-1,4,19,1,track,user,0.8,1
7956500,62,0,0,0,20,3,35,1,track,user,0.8,1
7972651,218,0,0,1,6,5,24,1,track,user,0.8,1
7978894,73,0,0,0,22,2,32,1,track,user,0.8,1
7979064,276,0,0,0,13,9,78,1,track,user,0.8,1
7998382,176,0,1,1,2,3,16,1,track,user,0.8,1
8024343,0,0,0,0,-1,2,10,1,track,user,0.8,1
8089673,50,0,0,0,-1,2,7,1,track,user,0.8,1
8105751,0,0,0,0,-1,3,13,1,track,user,0.8,1
8167968,140,0,0,1,6,5,23,1,track,user,0.8,1
8190085,0,0,0,0,-1,5,25,1,track,user,0.8,1
8191260,5,0,0,0,-1,2,8,1,track,user,0.8,1
8194287,63,0,0,0,-1,5,46,1,track,user,0.8,1
8198489,0,0,0,0,-1,5,34,1,track,user,0.8,1
8201727,254,0,0,0,44,4,20,1,track,user,0.8,1
8204233,0,0,0,0,-1,3,19,1,track,user,0.8,1
8233053,177,1,1,1,1,10,59,1,track,user,0.8,1
8246828,0,0,0,0,-1,2,9,1,track,user,0.8,1
8248030,0,0,0,0,-1,2,18,1,track,user,0.8,1
8280733,0,0,0,0,-1,2,7,1,track,user,0.8,1
8283369,504,0,0,0,503,16,98,1,track,user,0.8,1
8291811,264,0,0,0,-1,9,60,1,track,user,0.8,1
8297745,0,0,0,0,-1,2,7,1,track,user,0.8,1
8306697,0,0,0,0,-1,1,6,1,track,user,0.8,1
8312997,45,0,0,0,-1,2,16,1,track,user,0.8,1
8320579,41,0,0,0,21,7,33,1,track,user,0.8,1
8330885,0,0,0,0,-1,1,18,1,track,user,0.8,1
8338070,254,0,0,0,51,2,6,1,track,user,0.8,1
8344086,377,0,1,1,2,2,27,1,track,user,0.8,1
8348446,484,0,0,0,-1,1,6,1,track,user,0.8,1
8353608,0,0,0,0,-1,1,7,1,track,user,0.8,1
8355830,186,0,0,0,79,2,16,1,track,user,0.8,1
8357387,274,0,0,0,-1,6,41,1,track,user,0.8,1
8397615,58,0,0,0,32,7,32,1,track,user,0.8,1
8439328,288,0,0,0,280,5,35,1,track,user,0.8,1
8442020,555,0,0,0,392,4,19,1,track,user,0.8,1
8442106,0,0,0,0,-1,3,29,1,track,user,0.8,1
8463723,83,0,0,0,-1,3,42,1,track,user,0.8,1
8465997,391,0,1,1,3,6,84,1,track,user,0.8,1
8471531,0,0,0,0,-1,2,8,1,track,user,0.8,1
8490452,201,0,0,0,18,11,67,1,track,user,0.8,1
8500205,271,0,1,1,2,6,65,1,track,user,0.8,1
8524452,483,0,0,0,93,3,54,1,track,user,0.8,1
8579773,76,0,0,0,-1,3,18,1,track,user,0.8,1
8651459,60,0,0,0,26,2,10,1,track,user,0.8,1
8656287,6,1,1,1,1,2,14,1,track,user,0.8,1
8689717,0,0,0,0,-1,1,12,1,track,user,0.8,1
8693859,394,1,1,1,1,10,47,1,track,user,0.8,1
8694290,84,0,0,0,-1,6,30,1,track,user,0.8,1
8700105,0,0,0,0,-1,6,40,1,track,user,0.8,1
8734928,132,0,0,0,-1,4,17,1,track,user,0.8,1
8738234,60,0,0,0,11,6,65,1,track,user,0.8,1
8741331,0,0,0,0,-1,5,28,1,track,user,0.8,1
8766786,425,0,0,0,50,14,68,1,track,user,0.8,1
8768774,235,0,0,0,-1,12,71,1,track,user,0.8,1
8795438,0,0,0,0,-1,2,6,1,track,user,0.8,1
8803518,494,0,0,0,14,4,41,1,track,user,0.8,1
8809676,0,0,0,0,-1,2,35,1,track,user,0.8,1
8816058,0,0,0,0,-1,1,60,1,track,user,0.8,1
8837365,501,1,1,1,1,9,46,1,track,user,0.8,1
8868063,24,0,0,0,18,3,18,1,track,user,0.8,1
8914843,0,0,0,0,-1,2,7,1,track,user,0.8,1
8923099,77,0,0,1,7,13,99,1,track,user,0.8,1
8957445,23,0,0,1,7,5,25,1,track,user,0.8,1
8957749,219,0,0,0,87,7,32,1,track,user,0.8,1
8960526,0,0,0,0,-1,1,7,1,track,user,0.8,1
8964713,155,0,0,0,32,3,16,1,track,user,0.8,1
8976972,0,0,0,0,-1,2,6,1,track,user,0.8,1
9026133,0,0,0,0,-1,8,50,1,track,user,0.8,1
9053957,0,0,0,0,-1,1,22,1,track,user,0.8,1
9059293,391,0,1,1,4,13,91,1,track,user,0.8,1
9128720,155,0,0,0,-1,3,12,1,track,user,0.8,1
9134197,139,0,0,0,102,12,79,1,track,user,0.8,1
9139966,276,0,0,1,6,13,68,1,track,user,0.8,1
9141443,0,0,0,0,-1,2,7,1,track,user,0.8,1
9165254,63,0,0,0,52,3,15,1,track,user,0.8,1
9192976,54,0,0,0,-1,7,34,1,track,user,0.8,1
9194472,367,1,1,1,1,3,14,1,track,user,0.8,1
9241059,383,0,0,0,-1,5,41,1,track,user,0.8,1
9246453,0,0,0,0,-1,2,19,1,track,user,0.8,1
9293924,107,0,0,0,-1,7,38,1,track,user,0.8,1
9324246,229,0,1,1,5,11,73,1,track,user,0.8,1
9361911,137,0,0,0,93,18,92,1,track,user,0.8,1
9414197,144,0,1,1,2,4,32,1,track,user,0.8,1
9432169,201,0,0,0,50,6,28,1,track,user,0.8,1
9468831,414,0,0,1,6,9,49,1,track,user,0.8,1
9471000,69,0,0,0,-1,3,39,1,track,user,0.8,1
9483393,210,0,0,0,-1,10,49,1,track,user,0.8,1
9487308,370,1,1,1,1,4,32,1,track,user,0.8,1
