iter,num_query_terms,document_field,term_field,strgy,top1_acc,top5_acc,top10_acc,num_train_documents,num_test_documents,query_terms_ratio
1,0.0,session,track,0,0.2895693135935397,0.4437415881561238,0.4962987886944818,496791,124198,0.8
1,1.0,session,track,0,0.261569416498994,0.40878604963112,0.4584171696847753,496791,124198,0.8
1,2.0,session,track,0,0.3911764705882353,0.5642857142857143,0.6294117647058823,496791,124198,0.8
1,3.0,session,track,0,0.4396355353075171,0.6697038724373576,0.7357630979498861,496791,124198,0.8
1,4.0,session,track,0,0.5172413793103449,0.6781609195402298,0.7241379310344828,496791,124198,0.8
1,5.0,session,track,0,0.5,0.8125,0.875,496791,124198,0.8
1,6.0,session,track,0,0.5714285714285714,0.8571428571428571,0.8571428571428571,496791,124198,0.8
1,7.0,session,track,0,1.0,1.0,1.0,496791,124198,0.8
1,8.0,session,track,0,0.5,1.0,1.0,496791,124198,0.8
1,0.0,session,track,1,0.2895693135935397,0.4438761776581427,0.4964333781965007,496791,124198,0.8
1,1.0,session,track,1,0.26156941649899396,0.409121395036888,0.4585848423876593,496791,124198,0.8
1,2.0,session,track,1,0.3911764705882353,0.5638655462184874,0.6294117647058823,496791,124198,0.8
1,3.0,session,track,1,0.4396355353075171,0.6674259681093394,0.7357630979498861,496791,124198,0.8
1,4.0,session,track,1,0.5172413793103449,0.6781609195402298,0.7241379310344828,496791,124198,0.8
1,5.0,session,track,1,0.5,0.8125,0.875,496791,124198,0.8
1,6.0,session,track,1,0.5714285714285714,0.8571428571428571,0.8571428571428571,496791,124198,0.8
1,7.0,session,track,1,1.0,1.0,1.0,496791,124198,0.8
1,8.0,session,track,1,0.5,1.0,1.0,496791,124198,0.8
1,0.0,session,track,2,0.0797442799461642,0.11527590847913866,0.1288021534320323,496791,124198,0.8
1,1.0,session,track,2,0.0,0.0006706908115358817,0.001341381623071764,496791,124198,0.8
1,2.0,session,track,2,0.3869747899159664,0.5647058823529412,0.6285714285714286,496791,124198,0.8
1,3.0,session,track,2,0.4715261958997722,0.6514806378132119,0.7198177676537585,496791,124198,0.8
1,4.0,session,track,2,0.5287356321839081,0.6436781609195402,0.7241379310344828,496791,124198,0.8
1,5.0,session,track,2,0.3125,0.6875,0.8125,496791,124198,0.8
1,6.0,session,track,2,0.5714285714285714,0.8571428571428571,1.0,496791,124198,0.8
1,7.0,session,track,2,1.0,1.0,1.0,496791,124198,0.8
1,8.0,session,track,2,0.5,0.5,1.0,496791,124198,0.8
1,0.0,session,track,3,0.01756393001345895,0.0253028263795424,0.027792732166890984,496791,124198,0.8
1,1.0,session,track,3,8.383635144198524e-05,0.0006706908115358817,0.0009221998658618377,496791,124198,0.8
1,2.0,session,track,3,0.0,0.0,0.0,496791,124198,0.8
1,3.0,session,track,3,0.4601366742596811,0.6560364464692483,0.7220956719817767,496791,124198,0.8
1,4.0,session,track,3,0.5172413793103449,0.6666666666666666,0.7241379310344828,496791,124198,0.8
1,5.0,session,track,3,0.4375,0.75,0.75,496791,124198,0.8
1,6.0,session,track,3,0.5714285714285714,1.0,1.0,496791,124198,0.8
1,7.0,session,track,3,1.0,1.0,1.0,496791,124198,0.8
1,8.0,session,track,3,0.5,1.0,1.0,496791,124198,0.8
1,0.0,session,track,4,0.004576043068640646,0.007537012113055182,0.00908479138627187,496791,124198,0.8
1,1.0,session,track,4,0.0008383635144198526,0.002515090543259557,0.0036049631120053656,496791,124198,0.8
1,2.0,session,track,4,0.0,0.0004201680672268909,0.0012605042016806726,496791,124198,0.8
1,3.0,session,track,4,0.0,0.002277904328018223,0.004555808656036446,496791,124198,0.8
1,4.0,session,track,4,0.5287356321839081,0.6896551724137931,0.7471264367816092,496791,124198,0.8
1,5.0,session,track,4,0.4375,0.6875,0.75,496791,124198,0.8
1,6.0,session,track,4,0.42857142857142855,1.0,1.0,496791,124198,0.8
1,7.0,session,track,4,1.0,1.0,1.0,496791,124198,0.8
1,8.0,session,track,4,0.5,0.5,1.0,496791,124198,0.8
1,0.0,session,track,0,0.31509327856426805,0.4741436220934497,0.528912687351769,496791,124198,0.5
1,1.0,session,track,0,0.2727028959599571,0.4188863067572399,0.4699231319270647,496791,124198,0.5
1,2.0,session,track,0,0.32376882376882377,0.4905372405372405,0.5504680504680505,496791,124198,0.5
1,3.0,session,track,0,0.3734560970132495,0.5571524814731642,0.6144172467999102,496791,124198,0.5
1,4.0,session,track,0,0.4271137026239067,0.6073858114674441,0.6690962099125365,496791,124198,0.5
1,5.0,session,track,0,0.473583093179635,0.6551392891450528,0.7185398655139289,496791,124198,0.5
1,6.0,session,track,0,0.451219512195122,0.6402439024390244,0.7012195121951219,496791,124198,0.5
1,7.0,session,track,0,0.5018181818181818,0.7090909090909091,0.7636363636363637,496791,124198,0.5
1,8.0,session,track,0,0.5094339622641509,0.7169811320754716,0.7610062893081762,496791,124198,0.5
1,9.0,session,track,0,0.5306122448979592,0.7040816326530612,0.7755102040816326,496791,124198,0.5
1,10.0,session,track,0,0.6666666666666666,0.7407407407407407,0.7592592592592593,496791,124198,0.5
1,11.0,session,track,0,0.5384615384615384,0.7307692307692307,0.7692307692307693,496791,124198,0.5
1,12.0,session,track,0,0.4666666666666667,0.7333333333333333,0.7333333333333333,496791,124198,0.5
1,13.0,session,track,0,0.5714285714285714,0.8571428571428571,0.8571428571428571,496791,124198,0.5
1,14.0,session,track,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,496791,124198,0.5
1,15.0,session,track,0,1.0,1.0,1.0,496791,124198,0.5
1,16.0,session,track,0,0.0,1.0,1.0,496791,124198,0.5
1,17.0,session,track,0,1.0,1.0,1.0,496791,124198,0.5
1,18.0,session,track,0,1.0,1.0,1.0,496791,124198,0.5
1,20.0,session,track,0,1.0,1.0,1.0,496791,124198,0.5
1,24.0,session,track,0,1.0,1.0,1.0,496791,124198,0.5
1,0.0,session,track,1,0.3150443776131446,0.4742414239956968,0.5289615883028925,496791,124198,0.5
1,1.0,session,track,1,0.2727475867000357,0.41879692527708257,0.4698784411869861,496791,124198,0.5
1,2.0,session,track,1,0.3235653235653236,0.4907407407407408,0.5504680504680505,496791,124198,0.5
1,3.0,session,track,1,0.3734560970132495,0.5576016168874915,0.6148663822142376,496791,124198,0.5
1,4.0,session,track,1,0.4271137026239067,0.6073858114674441,0.6690962099125365,496791,124198,0.5
1,5.0,session,track,1,0.47358309317963504,0.6560999039385207,0.7195004803073968,496791,124198,0.5
1,6.0,session,track,1,0.451219512195122,0.6402439024390244,0.7012195121951219,496791,124198,0.5
1,7.0,session,track,1,0.4981818181818182,0.7127272727272728,0.7636363636363637,496791,124198,0.5
1,8.0,session,track,1,0.5094339622641509,0.7169811320754716,0.7610062893081762,496791,124198,0.5
1,9.0,session,track,1,0.5306122448979592,0.7040816326530612,0.7755102040816326,496791,124198,0.5
1,10.0,session,track,1,0.6666666666666666,0.7407407407407407,0.7592592592592593,496791,124198,0.5
1,11.0,session,track,1,0.5384615384615384,0.7307692307692307,0.7692307692307693,496791,124198,0.5
1,12.0,session,track,1,0.4666666666666667,0.7333333333333333,0.7333333333333333,496791,124198,0.5
1,13.0,session,track,1,0.5714285714285714,0.8571428571428571,0.8571428571428571,496791,124198,0.5
1,14.0,session,track,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,496791,124198,0.5
1,15.0,session,track,1,1.0,1.0,1.0,496791,124198,0.5
1,16.0,session,track,1,0.0,1.0,1.0,496791,124198,0.5
1,17.0,session,track,1,1.0,1.0,1.0,496791,124198,0.5
1,18.0,session,track,1,1.0,1.0,1.0,496791,124198,0.5
1,20.0,session,track,1,1.0,1.0,1.0,496791,124198,0.5
1,24.0,session,track,1,1.0,1.0,1.0,496791,124198,0.5
1,0.0,session,track,3,0.08714149490207583,0.12721582434778356,0.14054133352893713,496791,124198,0.5
1,1.0,session,track,3,0.0,0.0005362888809438683,0.0015194851626742938,496791,124198,0.5
1,2.0,session,track,3,0.0,0.0005087505087505087,0.0013227513227513227,496791,124198,0.5
1,3.0,session,track,3,0.3712104199416124,0.5573770491803278,0.6209297103076578,496791,124198,0.5
1,4.0,session,track,3,0.4251700680272109,0.6015549076773566,0.6579203109815355,496791,124198,0.5
1,5.0,session,track,3,0.4639769452449568,0.6512968299711815,0.7070124879923151,496791,124198,0.5
1,6.0,session,track,3,0.4491869918699187,0.6463414634146342,0.7073170731707317,496791,124198,0.5
1,7.0,session,track,3,0.4872727272727273,0.7054545454545454,0.7563636363636363,496791,124198,0.5
1,8.0,session,track,3,0.490566037735849,0.7421383647798742,0.7610062893081762,496791,124198,0.5
1,9.0,session,track,3,0.5306122448979592,0.7040816326530612,0.7857142857142857,496791,124198,0.5
1,10.0,session,track,3,0.6481481481481481,0.7407407407407407,0.7407407407407407,496791,124198,0.5
1,11.0,session,track,3,0.5,0.6923076923076923,0.7307692307692307,496791,124198,0.5
1,12.0,session,track,3,0.3333333333333333,0.6,0.7333333333333333,496791,124198,0.5
1,13.0,session,track,3,0.7142857142857143,0.8571428571428571,0.8571428571428571,496791,124198,0.5
1,14.0,session,track,3,0.6666666666666666,0.8333333333333334,0.8333333333333334,496791,124198,0.5
1,15.0,session,track,3,1.0,1.0,1.0,496791,124198,0.5
1,16.0,session,track,3,0.0,1.0,1.0,496791,124198,0.5
1,17.0,session,track,3,0.5,1.0,1.0,496791,124198,0.5
1,18.0,session,track,3,0.6666666666666666,1.0,1.0,496791,124198,0.5
1,20.0,session,track,3,1.0,1.0,1.0,496791,124198,0.5
1,24.0,session,track,3,0.5,1.0,1.0,496791,124198,0.5
1,0.0,session,track,2,0.16599427858871854,0.2449204137020465,0.27396757866940513,496791,124198,0.5
1,1.0,session,track,2,0.0009385055416517695,0.0034858777261351447,0.007284590632820878,496791,124198,0.5
1,2.0,session,track,2,0.3246845746845747,0.4886039886039886,0.5503663003663004,496791,124198,0.5
1,3.0,session,track,2,0.3698630136986301,0.5452503929934875,0.6043116999775432,496791,124198,0.5
1,4.0,session,track,2,0.4222546161321672,0.6010689990281827,0.6584062196307094,496791,124198,0.5
1,5.0,session,track,2,0.4687800192122959,0.6618635926993276,0.7156580211335255,496791,124198,0.5
1,6.0,session,track,2,0.4634146341463415,0.6483739837398373,0.7032520325203252,496791,124198,0.5
1,7.0,session,track,2,0.5018181818181818,0.6872727272727273,0.7454545454545455,496791,124198,0.5
1,8.0,session,track,2,0.5283018867924528,0.7232704402515723,0.7610062893081762,496791,124198,0.5
1,9.0,session,track,2,0.5204081632653061,0.7142857142857143,0.7959183673469388,496791,124198,0.5
1,10.0,session,track,2,0.6481481481481481,0.7407407407407407,0.7407407407407407,496791,124198,0.5
1,11.0,session,track,2,0.4615384615384616,0.6923076923076923,0.7692307692307693,496791,124198,0.5
1,12.0,session,track,2,0.4,0.6666666666666666,0.6666666666666666,496791,124198,0.5
1,13.0,session,track,2,0.7142857142857143,0.8571428571428571,0.8571428571428571,496791,124198,0.5
1,14.0,session,track,2,0.8333333333333334,0.8333333333333334,0.8333333333333334,496791,124198,0.5
1,15.0,session,track,2,1.0,1.0,1.0,496791,124198,0.5
1,16.0,session,track,2,0.0,1.0,1.0,496791,124198,0.5
1,17.0,session,track,2,1.0,1.0,1.0,496791,124198,0.5
1,18.0,session,track,2,1.0,1.0,1.0,496791,124198,0.5
1,20.0,session,track,2,1.0,1.0,1.0,496791,124198,0.5
1,24.0,session,track,2,1.0,1.0,1.0,496791,124198,0.5
1,0.0,session,track,4,0.04728721973642387,0.0676300154037996,0.0750629599745715,496791,124198,0.5
1,1.0,session,track,4,0.0001340722202359671,0.001966392563460851,0.003351805505899178,496791,124198,0.5
1,2.0,session,track,4,0.0002035002035002035,0.0010175010175010174,0.002442002442002442,496791,124198,0.5
1,3.0,session,track,4,0.00022456770716370987,0.0024702447788008085,0.003593083314619358,496791,124198,0.5
1,4.0,session,track,4,0.43391642371234207,0.6030126336248786,0.6705539358600583,496791,124198,0.5
1,5.0,session,track,4,0.4678194044188281,0.6609029779058597,0.7166186359269933,496791,124198,0.5
1,6.0,session,track,4,0.44308943089430897,0.6483739837398373,0.7012195121951219,496791,124198,0.5
1,7.0,session,track,4,0.48727272727272725,0.6763636363636364,0.7345454545454545,496791,124198,0.5
1,8.0,session,track,4,0.4716981132075472,0.6981132075471698,0.7358490566037735,496791,124198,0.5
1,9.0,session,track,4,0.5102040816326531,0.6938775510204082,0.7448979591836735,496791,124198,0.5
1,10.0,session,track,4,0.6666666666666666,0.7592592592592593,0.7592592592592593,496791,124198,0.5
1,11.0,session,track,4,0.5,0.6923076923076923,0.7307692307692307,496791,124198,0.5
1,12.0,session,track,4,0.3333333333333333,0.5333333333333333,0.6666666666666666,496791,124198,0.5
1,13.0,session,track,4,0.7142857142857143,0.8571428571428571,0.8571428571428571,496791,124198,0.5
1,14.0,session,track,4,0.6666666666666666,0.8333333333333334,0.8333333333333334,496791,124198,0.5
1,15.0,session,track,4,1.0,1.0,1.0,496791,124198,0.5
1,16.0,session,track,4,0.5,1.0,1.0,496791,124198,0.5
1,17.0,session,track,4,0.5,0.5,1.0,496791,124198,0.5
1,18.0,session,track,4,1.0,1.0,1.0,496791,124198,0.5
1,20.0,session,track,4,1.0,1.0,1.0,496791,124198,0.5
1,24.0,session,track,4,0.5,1.0,1.0,496791,124198,0.5
