iter,num_query_terms,document_field,term_field,strgy,top1_acc,top5_acc,top10_acc,num_train_documents,num_test_documents,query_terms_ratio
1,1.0,session,track,4,0.0,0.0,0.0,5147,1287,0.8
1,2.0,session,track,4,0.0,0.0,0.0,5147,1287,0.8
1,3.0,session,track,4,0.0,0.0,0.005235602094240838,5147,1287,0.8
1,4.0,session,track,4,0.2558139534883721,0.3953488372093023,0.4302325581395349,5147,1287,0.8
1,5.0,session,track,4,0.1176470588235294,0.29411764705882354,0.3333333333333333,5147,1287,0.8
1,6.0,session,track,4,0.21739130434782608,0.2608695652173913,0.39130434782608703,5147,1287,0.8
1,7.0,session,track,4,0.1176470588235294,0.4705882352941176,0.5294117647058824,5147,1287,0.8
1,8.0,session,track,4,0.09090909090909093,0.09090909090909093,0.18181818181818185,5147,1287,0.8
1,9.0,session,track,4,0.25,0.375,0.375,5147,1287,0.8
1,10.0,session,track,4,0.3333333333333333,0.5,0.5,5147,1287,0.8
1,11.0,session,track,4,0.25,0.5,0.5,5147,1287,0.8
1,12.0,session,track,4,0.0,0.0,0.0,5147,1287,0.8
1,14.0,session,track,4,0.0,0.0,0.0,5147,1287,0.8
1,15.0,session,track,4,0.0,0.0,0.0,5147,1287,0.8
1,19.0,session,track,4,1.0,1.0,1.0,5147,1287,0.8
1,0.0,session,track,4,0.14392678868552414,0.23211314475873546,0.2728785357737105,5147,1287,0.5
1,1.0,session,track,4,0.0,0.0,0.011904761904761904,5147,1287,0.5
1,2.0,session,track,4,0.0,0.0,0.0,5147,1287,0.5
1,3.0,session,track,4,0.0,0.0,0.0049751243781094535,5147,1287,0.5
1,4.0,session,track,4,0.20772946859903385,0.3381642512077295,0.38164251207729466,5147,1287,0.5
1,5.0,session,track,4,0.22388059701492533,0.3358208955223881,0.3805970149253731,5147,1287,0.5
1,6.0,session,track,4,0.18095238095238086,0.3142857142857143,0.3714285714285713,5147,1287,0.5
1,7.0,session,track,4,0.2285714285714285,0.3428571428571429,0.4,5147,1287,0.5
1,8.0,session,track,4,0.1509433962264151,0.2641509433962264,0.3584905660377358,5147,1287,0.5
1,9.0,session,track,4,0.3488372093023256,0.4651162790697674,0.5116279069767442,5147,1287,0.5
1,10.0,session,track,4,0.2307692307692308,0.38461538461538464,0.4871794871794872,5147,1287,0.5
1,11.0,session,track,4,0.2258064516129032,0.4516129032258064,0.4838709677419355,5147,1287,0.5
1,12.0,session,track,4,0.16,0.4,0.52,5147,1287,0.5
1,13.0,session,track,4,0.21052631578947367,0.2631578947368421,0.3684210526315789,5147,1287,0.5
1,14.0,session,track,4,0.4545454545454545,0.4545454545454545,0.5454545454545454,5147,1287,0.5
1,15.0,session,track,4,0.2222222222222222,0.3333333333333333,0.4444444444444444,5147,1287,0.5
1,16.0,session,track,4,0.1111111111111111,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,17.0,session,track,4,0.25,0.375,0.375,5147,1287,0.5
1,18.0,session,track,4,0.25,0.5,0.5,5147,1287,0.5
1,19.0,session,track,4,0.0,0.0,0.25,5147,1287,0.5
1,20.0,session,track,4,0.16666666666666666,0.3333333333333333,0.3333333333333333,5147,1287,0.5
1,21.0,session,track,4,0.0,0.0,0.0,5147,1287,0.5
1,22.0,session,track,4,0.25,0.25,0.25,5147,1287,0.5
1,23.0,session,track,4,0.0,0.0,0.0,5147,1287,0.5
1,24.0,session,track,4,0.5,0.5,1.0,5147,1287,0.5
1,25.0,session,track,4,0.0,0.5,0.5,5147,1287,0.5
1,26.0,session,track,4,0.5,0.5,0.5,5147,1287,0.5
1,27.0,session,track,4,0.6666666666666666,1.0,1.0,5147,1287,0.5
1,29.0,session,track,4,0.0,0.0,0.0,5147,1287,0.5
1,30.0,session,track,4,0.0,0.0,0.5,5147,1287,0.5
1,31.0,session,track,4,0.0,0.0,0.0,5147,1287,0.5
1,33.0,session,track,4,0.0,0.0,0.0,5147,1287,0.5
1,37.0,session,track,4,0.0,0.0,0.0,5147,1287,0.5
1,43.0,session,track,4,0.0,1.0,1.0,5147,1287,0.5
1,0.0,session,track,3,0.17803660565723795,0.28369384359401,0.33111480865224624,5147,1287,0.5
1,1.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,2.0,session,track,3,0.0,0.0,0.0,5147,1287,0.5
1,3.0,session,track,3,0.20895522388059687,0.31840796019900497,0.3681592039800995,5147,1287,0.5
1,4.0,session,track,3,0.2028985507246377,0.3285024154589372,0.3671497584541063,5147,1287,0.5
